eng_Latn,pan_Guru
"A bench of Justice J. Chelameswar and Justice Sanjay Kishan Kaul reserved the judgment after hearing arguments from counsels of the Punjab government and Sidhu and his cousin.
","ਜਸਟਿਸ ਚੇਲਾਮੇਸ਼ਵਰ ਅਤੇ ਜਸਟਿਸ ਸੰਜੈ ਕ੍ਰਿਸ਼ਨ ਕੌਲ 'ਤੇ ਅਧਾਰਿਤ ਬੈਂਚ ਨੇ ਪੰਜਾਬ ਸਰਕਾਰ, ਸਿੱਧੂ ਅਤੇ ਉਨ੍ਹਾਂ ਦੇ ਚਚਰੇ ਭਰਾ ਦੇ ਵਕੀਲਾਂ ਦੀ ਬਹਿਸ ਸੁਨਣ ਤੋਂ ਬਾਅਦ ਫੈਸਲਾ ਰਾਖਵਾਂ ਰੱਖ ਲਿਆ।
"
"Both cousins died shortly after.
","ਪਿੱਛੋਂ ਆਪ ਦੇ ਦੋਨੋਂ ਭਰਾਵਾਂ ਦੀ ਮੌਤ ਹੋ ਗਈ।
"
"Among them were her father, grandparents, aunts, uncles and cousins.
","ਉਹਨਾਂ ਮਰਨ ਵਾਲਿਆਂ ਵਿੱਚ ਬੱਚਿਆਂ ਦੀਆਂ ਮਾਵਾਂ, ਬਾਪ, ਭਰਾ, ਪੁੱਤ, ਭਤੀਜੇ ਆਦਿ ਸਨ।
"
"Are they all cousins?
","ਕੀ ਇਹ ਸਾਰੇ ਦੇਸ਼ਧ੍ਰੋਹੀ ਹਨ?
"
"22 El'azar died without having sons, but daughters only; their cousins, the sons of Kish, married them.
","22 ਅਲਆਜ਼ਾਰ ਦੀ ਜਦੋਂ ਮੌਤ ਹੋਈ ਉਸ ਦੇ ਘਰ ਕੋਈ ਪੁੱਤਰ ਨਹੀਂ ਸੀ ਸਿਰਫ਼ ਧੀਆਂ ਸਨ, ਜਿਨ੍ਹਾਂ ਦਾ ਵਿਆਹ ਉਸ ਨੇ ਆਪਣੇ ਸੰਬੰਧੀਆਂ ਵਿੱਚ ਹੀ ਕੀਤਾ ਜੋ ਕਿ ਕੀਸ਼ ਦੇ ਪੁੱਤਰ ਸਨ।
"
"He is Tariq, cousin brother of actors Aamir Khan and Faisal Khan.
","ਤਾਹਿਰ ਹੁਸੈਨ ਅਦਾਕਾਰ ਆਮਿਰ ਖਾਨ ਅਤੇ ਫੈਜ਼ਲ ਖਾਨ ਦੇ ਪਿਤਾ ਹਨ।
"
"Baba Ram Thaman was a Hindu saint, an older cousin of Guru Nanak.
","ਬਾਬਾ ਰਾਮਥੰਮਣ ਗੁਰੂ ਨਾਨਕ ਸਾਹਿਬ ਦੇ ਮਸਰੇ ਸਨ ਜੋ ਇੱਕ ਪ੍ਰਤਾਪੀ ਸਾਧੂ ਵੀ ਸਨ।
"
"On the basis of the complaint filed by the deceased’s cousin, the police have registered an abetment-to-suicide case against the couple.
","ਪੁਲਿਸ ਨੇ ਮ੍ਰਿਤਕਾ ਦੇ ਭਰਾ ਦੀ ਸ਼ਿਕਾਇਤ 'ਤੇ ਕਥਿਤ ਦੋਸ਼ੀਆਂ 'ਤੇ ਖੁਦਕੁਸ਼ੀ ਲਈ ਮਜ਼ਬੂਰ ਕਰਨ ਦੀਆਂ ਧਾਰਾਵਾਂ ਹੇਠ ਪਰਚਾ ਦਰਜ ਕੀਤਾ ਹੈ।
"
"Her maternal aunt, Debashree Roy, is a Bengali film actress and her paternal cousin, Kajol, is a Hindi film actress and her contemporary.
","ਉਸ ਦੀ ਮਾਸੀ, ਦੇਬਸ਼੍ਰੀ ਰਾਏ, ਇੱਕ ਬੰਗਾਲੀ ਫਿਲਮ ਅਦਾਕਾਰਾ ਹੈ ਅਤੇ ਉਸ ਦਾ ਜਵਾਈ ਕਾਜੋਲ ਇੱਕ ਹਿੰਦੀ ਫਿਲਮ ਅਭਿਨੇਤਰੀ ਹੈ ਅਤੇ ਉਸ ਦੀ ਸਮਕਾਲੀ ਹੈ।
"
"Two cousins killed in road accident
","ਸੜਕ ਹਾਦਸੇ 'ਚ ਮਾਪਿਆਂ ਦੇ ਇਕਲੌਤੇ ਪੁੱਤਰ ਸਮੇਤ ਦੋ ਚਚੇਰੇ ਭਰਾਵਾਂ ਦੀ ਮੌਤ
"
"Their interrogation revealed that both Bikram and Maninder with their cousins Ranjeet Singh alias Cheeta, Iqbal Singh alias Shera, and Sarwan Singh were dealing in drug smuggling across the border and that Bikram had come to deliver rupees 29 lakh drug money to hilal Ahmad after getting instructions of Cheetah, Iqbal Singh alias Shera and Sarwan Singh.
","ਉਨ੍ਹਾਂ ਦੀ ਪੁੱਛਗਿੱਛ ਤੋਂ ਪਤਾ ਚੱਲਿਆ ਕਿ ਬਿਕਰਮ ਅਤੇ ਮਨਿੰਦਰ ਦੋਵੇਂ ਆਪਣੇ ਚਚੇਰੇ ਭਰਾ ਰਣਜੀਤ ਸਿੰਘ ਉਰਫ਼ ਚੀਤਾ, ਇਕਬਾਲ ਸਿੰਘ ਉਰਫ਼ ਸ਼ੇਰਾ ਅਤੇ ਸਰਵਣ ਸਿੰਘ ਨਾਲ ਬਾਰਡਰ ਪਾਰੋਂ ਨਸ਼ਾ ਤਸਕਰੀ ਕਰਦੇ ਸਨ ਅਤੇ ਇਹ ਬਿਕਰਮ ਹਿਲਾਲ ਅਹਿਮਦ ਨੂੰ ਰਣਜੀਤ ਸਿੰਘ ਉਰਫ਼ ਚੀਤਾ, ਇਕਬਾਲ ਸਿੰਘ ਉਰਫ਼ ਸ਼ੇਰਾ ਅਤੇ ਸਰਵਣ ਸਿੰਘ ਦੇ ਨਿਰਦੇਸ਼ਾਂ ‘ਤੇ 29 ਲੱਖ ਰੁਪਏ ਦੀ ਡਰੱਗ ਮਨੀ ਪਹੁੰਚਾਉਣ ਆਇਆ ਸੀ।
"
"There has been a dispute between the two cousins over family property.
","ਦੋ ਭਰਾਵਾਂ ਦੇ ਪਰਿਵਾਰਾਂ ਦਰਮਿਆਨ ਜਾਇਦਾਦ ਨੂੰ ਲੈ ਕੇ ਆਏ ਦਿਨ ਝਗੜਾ ਹੁੰਦਾ ਰਹਿੰਦਾ ਸੀ।
"
"A young man assassinate his cousin
","ਨੌਜਵਾਨ ਨੇ ਕੀਤੀ ਚਾਚੇ ਭਤੀਜੇ ਦੀ ਹੱਤਿਆ
"
"Brothers Anil Kapoor and Sanjay Kapoor joined cousins Sonam Kapoor, Janhvi Kapoor, Khushi Kapoor, Rhea Kapoor, Shanaya Kapoor and Anshula Kapoor at Sunita Kapoors birthday party.
","ਅਨਿਲ ਕਪੂਰ ਦੇ ਭਰਾ ਸੰਜੇ ਕਪੂਰ ਵੀ ਪਾਰਟੀ ਦਾ ਹਿੱਸਾ ਬਣੇ ਅਤੇ ਭਾਬੀ ਸੁਨੀਤਾ ਕਪੂਰ ਨੂੰ ਜਨਮਦਿਨ ਦੀਆਂ ਬਹੁਤ ਸਾਰੀਆਂ ਵਧਾਈਆਂ ਦਿੱਤੀਆਂ।
"
"Congratulations again to my cousin and hubby.
","ਭਰਾ ਅਤੇ ਭਰਜਾਈ ਨੂੰ ਇੱਕ ਵਾਰ ਫਿਰ ਤੋਂ ਬਹੁਤ ਸਾਰੀ ਮੁਬਾਰਕਬਾਦ।
"
"My uncle was slaughtered, my bua & both my cousins had severe injuries.
","ਮੇਰੇ ਫੁੱਫੜ ਨੂੰ ਮੌਤ ਦੇ ਘਾਟ ਉਤਾਰ ਦਿੱਤਾ ਗਿਆ, ਮੇਰੀ ਭੂਆ ਅਤੇ ਮੇਰੇ ਦੋ ਚਚੇਰੇ ਭਰਾਵਾਂ ਨੂੰ ਗੰਭੀਰ ਸੱਟਾਂ ਲੱਗੀਆਂ ਹਨ ।
"
"His nephew, Dilshaad, who was among those beaten up, told the Indian Express that he was playing cricket with his cousins when two men on a bike came to them and said, “What are you doing here?
","ਇਸ ਹਮਲੇ ਵਿੱਚ ਹਮਲਾਵਰਾਂ ਦੀ ਕੁੱਟ ਦਾ ਸ਼ਿਕਾਰ ਹੋਏ ਮੋਹੱਮਦ ਸਾਜਿਦ ਦੇ ਭਤੀਜੇ ਦਿਲਸ਼ਾਦ ਨੇ ਇੰਡੀਅਨ ਐਕਸਪ੍ਰੈਸ ਅਖਬਾਰ ਨਾਲ ਗੱਲ ਕਰਦਿਆਂ ਕਿਹਾ ਕਿ ਉਹ ਗਲੀ ਵਿਚ ਆਪਣੇ ਭਰਾਵਾਂ ਨਾਲ ਕ੍ਰਿਕਟ ਖੇਡ ਰਿਹਾ ਸੀ ਜਦੋਂ ਦੋ ਬੰਦੇ ਮੋਟਰਸਾਈਕਲ 'ਤੇ ਆਏ ਅਤੇ ਉਨ੍ਹਾਂ ਨੂੰ ਕਿਹਾ, ""ਤੁਸੀਂ ਇੱਥੇ ਕੀ ਕਰ ਰਹੇ ਹੋ?
"
"Commissioner of Police told that the accused Lalrimawii was living with her cousin in Delhi after the death of her father in Mizoram.
","ਉਨ੍ਹਾਂ ਦੱਸਿਆ ਕਿ ਦੋਸ਼ੀ ਲਾਲਰੀਮਾਵੀ ਦਿੱਲੀ ਵਿਖੇ ਪਿਤਾ ਦੀ ਮਿਜੋਰਮ ਵਿੱਚ ਮੌਤ ਤੋਂ ਬਾਅਦ ਅਪਣੇ ਚਚੇਰੇ ਭਰਾ ਨਾਲ ਰਹਿ ਰਹੀ ਸੀ।
"
"Police have arrested the boy along with his cousin and recovered the car.
","ਪੁਲਸ ਨੇ ਇਸ ਮਾਮਲੇ \'ਚ ਦੋਸ਼ੀ ਨੂੰ ਉਸ ਦੇ ਇੱਕ ਸਾਥੀ ਸਮੇਤ ਗ੍ਰਿਫਤਾਰ ਕਰਕੇ ਬੱਚੇ ਦੀ ਲਾਸ਼ ਨੂੰ ਬਰਾਮਦ ਕਰ ਲਿਆ ਹੈ।
"
"But don’t neglect their red, orange, purple and yellow cousins.
","ਪਰ, ਲਾਲ, ਗੁਲਾਬੀ, ਜਾਮਨੀ ਅਤੇ ਜਾਮਨੀ ਜਿਹੇ ਚਮਕਦਾਰ ਰੰਗਾਂ ਨੂੰ ਘੱਟ ਨਾ ਸਮਝੋ.
"
"“Congratulations on your birthday cousin!
","""""""ਤੁਹਾਡੇ ਜਨਮ ਦਿਨ ਤੇ ਵਧਾਈਆਂ!""
"
"Her husband and two children were killed and another cousin was also killed.
","ਬੰਬ ਧਮਾਕੇ ਵਿੱਚ ਆਦਮੀ ਦੀ ਪਤਨੀ ਅਤੇ ਦੋ ਹੋਰ ਬੱਚੇ ਮਾਰੇ ਗਏ।
"
"And even more cousins!
","ਹੋਰ ਤਾਂ ਹੋਰ ਭਰਾਵਾ!
"
"The children also learnt to share and bond with cousins, aunts and uncles.
","ਬੱਚੇ ਆਪਣੇ ਮਾਮੇ-ਮਾਸੀਆਂ, ਚਾਚੇ-ਤਾਏ, ਭੂਆ ਦੇ ਜੁਆਕਾਂ ਨਾਲ ਖੇਡਦੇ ਤੇ ਮਿਲਵਰਤਣ ਨਾਲ ਰਹਿਣਾ ਵੀ ਸਿੱਖਦੇ ਸਨ।
"
"Actress Parineeti Chopra penned an emotional note as her cousin, actress Priyanka Chopra married American singer Nick Jonas here.
","ਅਦਾਕਾਰਾ ਪ੍ਰਿਅੰਕਾ ਚੋਪੜਾ ਨੇ ਅਮਰੀਕੀ ਗਾਇਕ ਨਿਕ ਜੋਨਾਸ ਨਾਲ ਮੰਗਣੀ ਕਰ ਲਈ ਹੈ।
"
"Two of the gunman's cousins were among the wounded.
","ਜ਼ਖ਼ਮੀਆਂ ਵਿੱਚ ਹਮਲਾਵਰ ਦੇ ਦੋ ਚਚੇਰੇ ਭਰਾ ਵੀ ਸ਼ਾਮਲ ਹਨ।
"
"She is a cousin of late actress Divya Bharti.
","ਅਭਿਨੇਤਰੀ ਮਰਹੂਮ ਅਭਿਨੇਤਰੀ ਦਿਵਿਆ ਭਾਰਤੀ ਦਾ ਚਚੇਰੇ ਭਰਾ ਹੈ।
"
"All the rest are cousins.
","ਬਾਕੀ ਤਾਂ ਸਾਰੇ ਕਾਫ਼ਿਰ ਹੀ ਹਨ।
"
"Kareena Kapoor with her son Taimur and her cousins.
","ਕਰੀਨਾ ਕਪੂਰ ਆਪਣੇ ਬੇਟੇ ਤੈਮੂਰ ਨਾਲ
"
"Both were cousins.
","ਇਹ ਦੋਵੇਂ ਚੁਚੇਰੇ ਭਰਾ ਸਨ।
"
"Actor Emraan Hashmi and director Mohit Suri are her cousins and producer Mukesh Bhatt is her uncle.
","ਅਦਾਕਾਰ ਇਮਰਾਨ ਹਾਸ਼ਮੀ ਅਤੇ ਨਿਰਦੇਸ਼ਕ ਮੋਹਿਤ ਸੂਰੀ ਉਸ ਦੇ ਮਮੇਰੇ ਭਰਾ ਹਨ, ਜਦਕਿ ਨਿਰਮਾਤਾ ਮੁਕੇਸ਼ ਭੱਟ ਉਸਦਾ ਚਾਚਾ ਹੈ।
"
"And my mother`s cousin.
","ਤੇ ਮੇਰੀ ਭੋਲੀ ਮਾਂ ਵੀ।
"
"& all your cousins and their families
","ਆਪ ਜੀ ਨੂੰ ਅਤੇ ਆਪ ਜੀ ਦੇ ਸਾਰੇ ਪਰਿਵਾਰ ਨੂੰ
"
"Are you my cousin?
","ਂ ਹੈ ਮੇਰੀ ਪਿਰਹੜੀ?
"
"His cousin was injured in the attack.
","ਇਸ ਹਮਲੇ ’ਚ ਮ੍ਰਿਤਕ ਦਾ ਭਤੀਜਾ ਜ਼ਖ਼ਮੀ ਹੋ ਗਿਆ ਹੈ।
"
"Ada Pearson, his chosen one, was the wife of his cousin Arthur Galsworthy.
","ਅਦਾ ਪੀਅਰਸਨ, ਉਸ ਦੀ ਚੁਣੀ ਹੋਈ, ਆਪਣੇ ਚਚੇਰੇ ਭਰਾ ਆਰਥਰ ਗੈਲਸਵੈਟੀ ਦੀ ਪਤਨੀ ਸੀ.
"
"Anil Kapoors wife, Sunita is a first cousin of Ranveer Singh's father.
","ਰਣਵੀਰ ਅਨਿਲ ਕਪੂਰ ਦੀ ਪਤਨੀ ਸੁਨੀਤਾ ਕਪੂਰ ਭਵਨਾਨੀ ਦੇ ਭਤੀਜੇ ਹਨ ।
"
"Aisha was a first cousin of her husband and was a Timurid princess by birth. She was the daughter of Babur's paternal uncle, Sultan Ahmed Mirza, the King of Samarkand and Bukhara.
","ਅਈਸ਼ਾ ਸੁਲਤਾਨ ਬੇਗਮ ਜਨਮ ਤੋਂ ਹੀ ਇੱਕ ਤਾਮੁਰਿਦ ਰਾਜਕੁਮਾਰੀ ਸੀ ਅਤੇ ਸੁਲਤਾਨ ਅਹਿਮਦ ਮਿਰਜ਼ਾ (ਸਮਰਕੰਦ ਅਤੇ ਬੁਖਾਰਾ ਦੇ ਰਾਜੇ) ਅਤੇ ਉਸ ਦੀ ਪਤਨੀ ਕੁਤੁਕ ਬੇਗਮ ਦੀ ਤੀਜੀ ਬੇਟੀ ਸੀ।
"
"As per Yahoo News Australia, the incident took place earlier this month as Yiyi played with her younger cousin.
","ਯਾਹੂ ਨਿਊਜ਼ ਆਸਟਰੇਲੀਆ ਦੇ ਅਨੁਸਾਰ, ਘਟਨਾ ਇਸ ਮਹੀਨੇ ਦੀ ਸ਼ੁਰੂਆਤ ਵਿੱਚ ਵਾਪਰੀ ਜਦੋਂ ਯੀ ਆਪਣੇ ਛੋਟੇ ਚਚੇਰਾ ਭਰਾ ਨਾਲ ਖੇਡ ਰਹੀ ਸੀ।
"
"Akhsay is the cousin of chief minister Akhilesh Yadav and nephew of SP chief Mulayam Singh Yadav .
","ਜ਼ਿਕਰਯੋਗ ਹੈ ਕਿ ਸ਼ਿਵਪਾਲ ਸਿੰਘ ਯਾਦਵ, ਸਮਾਜਵਾਦੀ ਪਾਰਟੀ ਦੇ ਸੁਪਰੀਮੋ ਮੁਲਾਇਮ ਸਿੰਘ ਯਾਦਵ ਦਾ ਛੋਟਾ ਭਰਾ ਅਤੇ ਉੱਤਰ ਪ੍ਰਦੇਸ਼ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਅਖਿਲੇਸ਼ ਯਾਦਵ ਦਾ ਚਾਚਾ ਹੈ।
"
"He is also her cousin.
","ਉਸ ਦੇ ਸੱਸ-ਸਹੁਰਾ ਵੀ।
"
"Sushant Singh Rajput’s cousin Niraj Kumar Bablu said that they feel that the late actor was under some pressure from Bollywood; he was reacting to the statement by film producer Sandip Ssingh .
","Sushant singh rajput News: ਸੁਸ਼ਾਂਤ ਸਿੰਘ ਰਾਜਪੂਤ ਦਾ ਚਚੇਰਾ ਭਰਾ ਨੀਰਜ ਕੁਮਾਰ ਬਬਲੂ ਮਹਿਸੂਸ ਕਰਦਾ ਹੈ ਕਿ ਮਰਹੂਮ ਅਦਾਕਾਰ ਦਾ ਬਾਲੀਵੁੱਡ ਦਾ ਬਹੁਤ ਦਬਾਅ ਸੀ।
"
"Anshul is the cousin of SP president Akhilesh Yadav and son of SP patriarch Mulayam Singh Yadav’s younger brother Rajpal Yadav.
","ਜ਼ਿਕਰਯੋਗ ਹੈ ਕਿ ਸ਼ਿਵਪਾਲ ਸਿੰਘ ਯਾਦਵ, ਸਮਾਜਵਾਦੀ ਪਾਰਟੀ ਦੇ ਸੁਪਰੀਮੋ ਮੁਲਾਇਮ ਸਿੰਘ ਯਾਦਵ ਦਾ ਛੋਟਾ ਭਰਾ ਅਤੇ ਉੱਤਰ ਪ੍ਰਦੇਸ਼ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਅਖਿਲੇਸ਼ ਯਾਦਵ ਦਾ ਚਾਚਾ ਹੈ।
"
"His cousin and junior World Cup teammate Gurjant Singh is also a part of the Tokyo-bound squad.
","ਉਸਦੇ ਚਾਚੇ ਦਾ ਬੇਟਾ ਤੇ ਜੂਨੀਅਰ ਵਿਸ਼ਵ ਕੱਪ ਟੀਮ ਦਾ ਸਾਥੀ ਗੁਰਜੰਟ ਸਿੰਘ ਵੀ ਇਸ ਟੀਮ ਦਾ ਹਿੱਸਾ ਹੈ।
"
"Son of Sardar Abdul Ghafur Khan of Besud, and cousin of Khalik Khan.
","ਉਹ ਖਾਨ ਅਬਦੁਲ ਗੱਫਾਰ ਖਾਨ ਦਾ ਪੁੱਤਰ ਅਤੇ ਖਾਨ ਅਬਦੁਲ ਵਲੀ ਖਾਨ ਦਾ ਵੱਡਾ ਭਰਾ ਸੀ।
"
"Anshul is the cousin of SP president Akhilesh Yadav and son of SP patriarch Mulayam Singh Yadav's younger brother Rajpal Yadav.
","ਜ਼ਿਕਰਯੋਗ ਹੈ ਕਿ ਸ਼ਿਵਪਾਲ ਸਿੰਘ ਯਾਦਵ, ਸਮਾਜਵਾਦੀ ਪਾਰਟੀ ਦੇ ਸੁਪਰੀਮੋ ਮੁਲਾਇਮ ਸਿੰਘ ਯਾਦਵ ਦਾ ਛੋਟਾ ਭਰਾ ਅਤੇ ਉੱਤਰ ਪ੍ਰਦੇਸ਼ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਅਖਿਲੇਸ਼ ਯਾਦਵ ਦਾ ਚਾਚਾ ਹੈ।
"
"Afghanistan President Ashraf Ghanis cousin shot dead inside his home in Kabul: Report
","ਅਫਗਾਨਿਸਤਾਨ ਦੇ ਰਾਸ਼ਟਰਪਤੀ ਅਸ਼ਰਫ ਗਨੀ ਦੇ ਚਚੇਰੇ ਭਰਾ ਦਾ ਗੋਲੀ ਮਾਰ ਕੇ ਕਤਲ
"
"They were reluctant to shoot at a crowd containing their cousins, or friends, or neighbours.
","ਉਹ ਅਜਿਹੀ ਭੀੜ 'ਤੇ ਹਮਲਾ ਕਰਨ ਤੋਂ ਝਿੱਜਕ ਰਹੇ ਸਨ ਜਿਸ ਵਿੱਚ ਉਨ੍ਹਾਂ ਦੇ ਆਪਣੇ ਭਤੀਜੇ-ਭਤੀਜੀਆਂ, ਦੋਸਤ ਜਾਂ ਗੁਆਂਢੀ ਸ਼ਾਮਿਲ ਹੋਣ।
"
"The state counsel, while resisting the bail plea, pleaded that the girl was a minor and her parents had filed the FIR as she and the man were first cousins and their fathers were brothers.
","ਸੂਬਾ ਸਰਕਾਰ ਦੇ ਵਕੀਲ ਨੇ ਜ਼ਮਾਨਤ ਅਰਜ਼ੀ ਦਾ ਵਿਰੋਧ ਕਰਦੇ ਹੋਏ ਦਲੀਲ ਦਿੱਤੀ ਸੀ ਕਿ ਕੁੜੀ ਨਾਬਾਲਿਗ਼ ਹੈ ਤੇ ਉਸਦੇ ਮਾਤਾ-ਪਿਤਾ ਨੇ ਐੱਫਆਰਆਈ ਦਰਜ ਕਰਾਈ ਸੀ ਕਿ ਉਸਦੇ ਤੇ ਮੁੰਡੇ ਦੇ ਪਿਤਾ ਭਰਾ ਹਨ।
"
"Abdullah was Salman’s paternal cousin’s son.
","ਅਬਦੁੱਲਾਹ ਉਨ੍ਹਾਂ ਦੀ ਭੂਆ ਦੇ ਬੇਟੇ ਦਾ ਪੁੱਤਰ ਸੀ।
"
"As you'll see, many states allow first cousin marriages only if there will be no offspring from those marriages.
","ਜਿਵੇਂ ਤੁਸੀਂ ਦੇਖੋਗੇ, ਬਹੁਤ ਸਾਰੇ ਰਾਜ ਪਹਿਲਾਂ ਹੀ ਚਚੇਰੇ ਭਰਾ ਦੇ ਵਿਆਹ ਦੀ ਇਜਾਜ਼ਤ ਦਿੰਦੇ ਹਨ ਜੇਕਰ ਉਨ੍ਹਾਂ ਵਿਆਹਾਂ ਤੋਂ ਕੋਈ ਵੀ ਬੱਚਾ ਨਹੀਂ ਹੋਵੇਗਾ.
"
"He is also the nephew of actor Anil Dhawan and is the cousin of actor Siddharth Dhawan.
","ਧਵਨ ਦਾ ਭਰਾ ਅਭਿਨੇਤਾ ਅਨਿਲ ਧਵਨ ਅਤੇ ਭਤੀਜੇ ਹਨ ਅਭਿਨੇਤਾ ਸਿਧਾਰਥ ਧਵਨ।
"
"Also Read: Minor girl raped, impregnated by uncle, cousin in Kendrapara
","ਇਹ ਵੀ ਪੜ੍ਹੋ : ਜਿਸਮ ਦੇ ਭੁੱਖਿਆਂ ਨੇ ਨਾਬਾਲਗ ਕੁੜੀ ਨਾਲ ਕੀਤਾ ਸਮੂਹਕ ਜਬਰ-ਜ਼ਿਨਾਹ, ਦਰਿੰਦਿਆਂ ਨਾਲ ਮਿਲੀ ਹੋਈ ਸੀ ਸਹੇਲੀ
"
"Kareena Kapoor Khan shared cousin Riddhima’s post on her Instagram story.
","ਰਿਧਿਮਾ ਨੇ ਆਪਣੀ ਇੰਸਟਾ ਸਟੋਰੀ ‘ਤੇ ਸ਼ੇਅਰ ਕੀਤੀ ਇਕ ਤਸਵੀਰ ਵਿੱਚ ਕਰੀਨਾ ਕਪੂਰ ਖਾਨ ਫੁੱਲਦਾਰ ਗੁਲਾਬੀ ਰੰਗ ਦੇ ਕੱਪੜੇ ਵਿੱਚ ਦਿਖਾਈ ਦਿੱਤੀ।
"
"The cousin was taken to the hospital where doctors declared him dead.
","ਸਾਥੀ ਕਿਸਾਨ ਉਨ੍ਹਾਂ ਹਸਪਤਾਲ ਲੈ ਕੇ ਗਏ ਜਿੱਥੇ ਡਾਕਟਰਾਂ ਨੇ ਮਿ੍ਤਕ ਐਲਾਨ ਕਰ ਦਿੱਤਾ।
"
"The suspects have been identified as the victim's father Bahadur Singh, mother Surinder Kaur, uncles Harnek Singh and Jagtar Singh and cousin Gurdeep Singh.
","ਨਾਮਜਦ ਕੀਤੇ ਗਏ ਵਿਅਕਤੀਆਂ ਦੀ ਪਹਿਚਾਣ ਪਿੰਡ ਵਜੀਦਪੁਰ ਵਿਦੇਸ਼ਾਂ ਨਿਵਾਸੀ ਧਰਮਿੰਦਰ ਸਿੰਘ ਉਸਦੇ ਪਿਤਾ ਚਰਨਜੀਤ ਸਿੰਘ, ਉਸਦੀ ਮਾਤਾ ਗੁਰਿੰਦਰ ਕੌਰ ਅਤੇ ਦਾਦੀ ਗੁਰਿੰਦਰ ਕੌਰ ਦੇ ਤੌਰ 'ਤੇ ਹੋਈ ਹੈ।
"
"Three cousins killed in road accident
","ਸੜਕ ਦੁਰਘਟਨਾ 'ਚ ਮਰਸਡੀਜ਼ ਨੇ ਲਈ ਤਿੰਨ ਦੋਸਤਾਂ ਦੀ ਜਾਨ
"
"I remember playing it during my school days with friends, family and cousins.
","ਮੈਨੂੰ ਸਕੂਲ ਦੇ ਦਿਨਾਂ ’ਚ ਦੋਸਤਾਂ, ਪਰਿਵਾਰ ਨਾਲ ‘ਅੰਤਾਂਕਸ਼ਰੀ’ ਖੇਡਣਾ ਯਾਦ ਹੈ।
"
"Accused was the cousin of the victims mother.
","ਦੋਸ਼ੀ ਪੀੜਤ ਲੜਕੀ ਦਾ ਗਵਾਂਢੀ ਸੀ।
"
"Aamir Khan's daughter Ira Khan shares glimpses of cousin Zayn Marie's wedding prep, see here
","ਆਮਿਰ ਖਾਨ ਦੀ ਬੇਟੀ ਈਰਾ ਖਾਨ ਹੋਈ ਰੋਮਾਂਟਿਕ, ਆਪਣੇ ਬੁਆਏਫਰੈਂਡ ਨਾਲ ਸ਼ੇਅਰ ਕੀਤੀ ਇਕ ਵੀਡੀਓ
"
"The picture features Parineeti and her cousin sister, actress Priyanka Chopra, holding the puppy.
","ਇਸ ਤਸਵੀਰ ਵਿੱਚ ਪ੍ਰਿਅੰਕਾ ਨਾਲ ਪਰਿਨੀਤੀ ਚੋਪੜਾ ਤੇ ਉਸ ਦਾ ਜਠਾਣੀ ਸੋਫੀ ਟਰਨਰ ਵੀ ਨਜ਼ਰ ਆ ਰਹੀਆਂ ਹਨ।
"
"Both of them are cousins.
","ਦੋਵੇਂ ਹੀ ਸਕੇ ਭਰਾ ਹਨ।
"
"Because they are cousins.
","ਕਿਉਂਕਿ ਇਹ ਦੋਸਾਜ਼ ਹੁੰਦੇ ਹਨ।
"
"22 El'azar died without having sons, but daughters only; their cousins, the sons of Kish, married them.
","22ਅਲਆਜ਼ਾਰ ਦੀ ਜਦੋਂ ਮੌਤ ਹੋਈ ਉਸਦੇ ਘਰ ਕੋਈ ਪੁੱਤਰ ਨਹੀਂ ਸੀ ਸਿਰਫ਼ ਧੀਆਂ ਸਨ, ਜਿਨ੍ਹਾਂ ਦਾ ਵਿਆਹ ਉਸਨੇ ਆਪਣੇ ਸੈਬਧੀਆਂ ਵਿੱਚ ਹੀ ਕੀਤਾ ਜੋ ਕਿ ਕੀਸ਼ ਦੇ ਪੁੱਤਰ ਸਨ।
"
"Her cousins are Hitarth Bhat and Emraan Hashmi.
","ਉਸ ਦੇ ਚਚੇਰੇ ਭਰਾ ਹਿਤਾਰਥ ਭੱਟ ਅਤੇ ਇਮਰਾਨ ਹਾਸ਼ਮੀ ਹਨ।
"
"And then he looked at his cousin.
","ਫਿਰ ਉਹ ਆਪਣੇ ਭਤੀਜੇ-ਭਤੀਜਿਆਂ ਵੱਲ ਵੇਖਦਾ ਹੈ।
"
"And my mother's cousin.
","ਤੇ ਮੇਰੀ ਭੋਲੀ ਮਾਂ ਵੀ।
"
"My uncle was slaughtered to death, my bua & both my cousins had sever injuries.
","ਮੇਰੇ ਫ਼ੁੱਫ਼ੜ ਨੂੰ ਮੌਤ ਦੇ ਘਾਟ ਉਤਾਰ ਦਿੱਤਾ ਗਿਆ, ਮੇਰੀ ਭੂਆ ਅਤੇ ਮਰੇ ਦੋਵਾਂ ਚਚੇਰੇ ਭਰਾਵਾਂ ਨੂੰ ਗੰਭੀਰ ਸੱਟਾਂ ਲੱਗੀਆਂ ਹਨ।
"
