eng_Latn,pan_Guru
"Brother Anand Kumar is BSP national vice-president and nephew Akash Anand is the party's national coordinator, a senior leader sai
","ਉਨ੍ਹਾਂ ਆਪਣੇ ਭਰਾ ਅਨੰਦ ਕੁਮਾਰ ਨੂੰ ਬਸਪਾ ਦਾ ਕੌਮੀ ਉਪ ਪ੍ਰਧਾਨ ਅਤੇ ਭਤੀਜੇ ਅਕਾਸ਼ ਅਨੰਦ ਨੂੰ ਕੌਮੀ ਕੋਆਰਡੀਨੇਟਰ ਬਣਾਇਆ।
"
"5Abram took Sarai, his wife, his nephew Lot, all the possessions they had accumulated and the people they had acquired in Haran.
","5 ਅਬਰਾਮ ਨੇ ਆਪਣੇ ਨਾਲ ਆਪਣੀ ਪਤਨੀ ਸਾਰਈ, ਆਪਣੇ ਭਤੀਜੇ ਲੂਤ, ਸਾਰੇ ਗੁਲਾਮਾਂ ਅਤੇ ਉਨ੍ਹਾਂ ਸਾਰੀਆਂ ਚੀਜ਼ਾਂ ਨੂੰ ਲੈ ਲਿਆ ਜਿਹੜੀਆਂ ਉਸ ਨੇ ਹਾਰਾਨ ਵਿੱਚ ਹਾਸਿਲ ਕੀਤੀਆਂ ਸਨ।
"
"Police said they have registered a case of murder against Singh based on the complaint filed by the woman’s nephew Jai Singh.
","ਪੁਲਿਸ ਨੇ ਮ੍ਰਿਤਕਾ ਦੇ ਭਰਾ ਸੱਜਣ ਸਿੰਘ ਦੀ ਸ਼ਿਕਾਇਤ ਉਤੇ ਦੋਸ਼ੀ ਪਤੀ ਜਰਨੈਲ ਸਿੰਘ ਦੇ ਖਿਲਾਫ ਹੱਤਿਆ ਸਮੇਤ ਵੱਖ-ਵੱਖ ਧਾਰਾਵਾਂ ਤਹਿਤ ਮਾਮਲਾ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।
"
"A video of Pakistan's Prime Minister Imran Khan's nephew Hassaan Niazai has gone viral on social media in which Niazi is seen in a scuffle with another man after the accident.
","ਪਾਕਿ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਇਮਰਾਨ ਖ਼ਾਨ ਦੇ ਭਤੀਜੇ ਹਸਨ ਨਿਆਜ਼ੀ ਦੀ ਇਕ ਮੋਬਾਈਲ ਵੀਡੀਓ ਸਾਹਮਣੇ ਆਈ ਹੈ ਜਿਸ ਵਿਚ ਉਹ ਇਕ ਸੜਕ ਹਾਦਸੇ ਤੋਂ ਬਾਅਦ ਡਰਾਈਵਰ ਨਾਲ ਗੁੰਡਾਗਰਦੀ ਕਰਦਾ ਦਿਸ ਰਿਹਾ ਹੈ।
"
"He is also the nephew of actor Anil Dhawan and is the cousin of actor Siddharth Dhawan.
","ਧਵਨ ਦਾ ਭਰਾ ਅਭਿਨੇਤਾ ਅਨਿਲ ਧਵਨ ਅਤੇ ਭਤੀਜੇ ਹਨ ਅਭਿਨੇਤਾ ਸਿਧਾਰਥ ਧਵਨ।
"
"An FIR under IPC section 302 (murder) has been registered, following a complaint lodged by the nephew of the deceased Suneel Kumar.
","ਨੂਰਮਹਿਲ ਦੀ ਪੁਲਸ ਨੇ ਮਰਨ ਵਾਲੇ ਦੇ ਭਰਾ ਸਾਕਾ ਦੀ ਸ਼ਿਕਾਇਤ 'ਤੇ ਅਣਪਛਾਤੇ ਵਿਅਕਤੀ ਖਿਲਾਫ 302 ਆਈ ਪੀ ਸੀ ਤਹਿਤ ਮੁਕੱਦਮਾ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।
"
"As per sources, NCP President Sharad Pawar’s nephew Ajit Pawar – could be back as Deputy CM.
","ਸੂਤਰਾਂ ਮੁਤਾਬਕ ਐਨਸੀਪੀ ਨੇਤਾ ਅਜੀਤ ਪਵਾਰ ਨੂੰ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਬਣਾਇਆ ਜਾ ਸਕਦਾ ਹੈ।
"
"Ajit Pawar, the nephew of Sharad Pawar, was appointed the deputy chief minister.
","ਐਨਸੀਪੀ ਮੁਖੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ ਹੈ।
"
"Ajit Pawar, who has taken charge as Maharashtra's deputy chief minister, is the nephew of NCP chief Sharad Pawar.
","ਐਨਸੀਪੀ ਮੁਖੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ ਹੈ।
"
"The SAD leader said Ashu was also directly responsible for the corruption done by a department Inspector – Jasdev Singh who was a nephew of Ghanaur legislator Madan Lal Jalalpur.
","ਅਕਾਲੀ ਆਗੂ ਨੇ ਕਿਹਾ ਕਿ ਵਿਭਾਗ ਦੇ ਇੰਸਪੈਕਟਰ – ਜਸਦੇਵ ਸਿੰਘ ਜੋ ਘਨੌਰ ਦੇ ਵਿਧਾਇਕ ਮਦਨ ਲਾਲ ਜਲਾਲਪੁਰ ਦੇ ਭਤੀਜੇ ਸਨ, ਦੁਆਰਾ ਕੀਤੇ ਭ੍ਰਿਸ਼ਟਾਚਾਰ ਲਈ ਵੀ ਆਸ਼ੂ ਸਿੱਧੇ ਤੌਰ ‘ਤੇ ਜ਼ਿੰਮੇਵਾਰ ਹਨ।
"
"Bollywood veteran Anil Kapoor worked with nephew Arjun Kapoor in Anees Bazmee's 2017 comedy ""Mubarakan"".
","ਮੁੰਬਈ:ਬੌਲੀਵੁੱਡ ਅਦਾਕਾਰ ਅਨਿਲ ਕਪੂਰ ਨੇ ਆਪਣੇ ਭਤੀਜੇ ਅਰਜੁਨ ਕਪੂਰ ਨਾਲ ਅਨੀਸ ਬਜ਼ਮੀ ਦੀ 2017 ਵਿੱਚ ਆਈ ਕਾਮੇਡੀ ਫਿਲਮ ‘ਮੁਬਾਰਕਾਂ’ ਵਿੱਚ ਇਕੱਠਿਆਂ ਕੰਮ ਕੀਤਾ ਸੀ।
"
"Emperor Nicholas I called his nephew to serve in Russia.
","ਸਮਰਾਟ ਨਿਕੋਲਸ ਮੈਨੂੰ ਉਸ ਦੇ ਭਤੀਜੇ ਨੂੰ ਬੁਲਾਇਆ ਰੂਸ ਵਿਚ ਸੇਵਾ ਕਰਨ ਲਈ.
"
"The daughter of Guru Angad Dev Ji, Bibi Amaro was the wife of the nephew of (Guru) Amardas Ji.
","ਗੁਰੂ ਅੰਗਦ ਦੇਵ ਜੀ ਦੀ ਸਪੁੱਤਰੀ ਬੀਬੀ ਅਮਰੋ ਜੀ ਇਸੇ ਪਿੰਡ ਗੁਰੂ ਅਮਰਦਾਸ ਜੀ ਦੇ ਭਤੀਜੇ ਭਾਈ ਜੱਸੂ ਜੀ ਨਾਲ ਵਿਆਹੇ ਸਨ।
"
"Speculation had been rife about Roy's possible homecoming after Banerjee's nephew and TMC MP Abhishek recently visited his wife at a city hospital.
","ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਤੇ ਤ੍ਰਿਣਮੂਲ ਸੰਸਦ ਮੈਂਬਰ ਅਭਿਸ਼ੇਕ ਦੇ ਹਾਲ ਹੀ 'ਚ ਸ਼ਹਿਰ ਦੇ ਇਕ ਹਸਪਤਾਲ 'ਚ ਰਾਏ ਦੀ ਪਤਨੀ ਨੂੰ ਮਿਲਣ ਤੋਂ ਬਾਅਦ ਉਨ੍ਹਾਂ ਦੀ ਸੰਭਾਵਿਤ ਘਰ ਵਾਪਸੀ ਨੂੰ ਲੈ ਕੇ ਅਟਕਲਾਂ ਤੇਜ਼ ਹੋ ਗਈਆਂ ਸਨ।
"
"5 And Abram took Sarai his wife, and Lot {his nephew}, and all their possessions that they had gathered, and all the persons that they had acquired in Haran, and they went out to go to the land of Canaan.
","5 ਅਬਰਾਮ ਨੇ ਆਪਣੇ ਨਾਲ ਆਪਣੀ ਪਤਨੀ ਸਾਰਈ, ਆਪਣੇ ਭਤੀਜੇ ਲੂਤ, ਸਾਰੇ ਗੁਲਾਮਾਂ ਅਤੇ ਉਨ੍ਹਾਂ ਸਾਰੀਆਂ ਚੀਜ਼ਾਂ ਨੂੰ ਲੈ ਲਿਆ ਜਿਹੜੀਆਂ ਉਸ ਨੇ ਹਾਰਾਨ ਵਿੱਚ ਹਾਸਿਲ ਕੀਤੀਆਂ ਸਨ।
"
"In a major organisational reshuffle, the TMC appointed MP Abhishek Banerjee, who is also Mamata Banerjee's nephew, as the party's national general secretary.
","ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਨੂੰ ਮਿਲੀ ਵੱਡੀ ਜ਼ਿੰਮੇਵਾਰੀ, TMC ਨੇ ਬਣਾਇਆ ਕੌਮੀ ਜਨਰਲ ਸਕੱਤਰ
"
"Aishwarya Rai Bachchan was spotted out and about with her daughter Aaradhya, while Karisma Kapoor was seen with her little nephew Taimur Ali Khan.
","ਕਰੀਨਾ ਕਪੂਰ ਇੱਥੇ ਬੇਟੇ ਤੈਮੂਰ ਅਲੀ ਖਾਨ ਦੇ ਨਾਲ ਪਹੁੰਚੀ , ਸ਼ਾਹਰੁਖ ਖਾਨ ਆਪਣੇ ਸਭ ਤੋਂ ਛੋਟੇ ਬੇਟੇ ਅਬਰਾਮ ਖਾਨ ਦੇ ਨਾਲ ਪਾਰਟੀ ਵਿੱਚ ਸ਼ਰੀਕ ਹੋਏ ਜਦੋਂ ਕਿ ਰਾਣੀ ਮੁਖਰਜੀ ਬੇਟੀ ਆਦਿਰਾ ਚੋਪੜਾ ਦੇ ਨਾਲ ਨਜ਼ਰ ਆਈ।
"
"Another top terrorist to be killed was Usman Haider, who was the nephew of Jaish-e-Mohammad chief, Maulana Masood Azhar.
","ਉਨ੍ਹਾਂ ਵਿਚੋਂ ਇਕ ਅੱਤਵਾਦੀ ਜੈਸ਼-ਏ-ਮੁਹੰਮਦ ਦੇ ਮੁੱਖ ਦਹਿਸ਼ਤਗਰਦ ਮਸੂਦ ਅਜਹਰ ਦਾ ਭਾਣਜਾ ਸੀ।
"
"Vlad proudly says that he has three nephews whom he loves very much.
","ਵਿਲਡ ਮਾਣ ਨਾਲ ਕਹਿੰਦਾ ਹੈ ਕਿ ਉਸ ਦੇ ਤਿੰਨ ਭਤੀਜੇ ਹਨ ਜਿਨ੍ਹਾਂ ਨੂੰ ਉਹ ਬਹੁਤ ਪਿਆਰ ਕਰਦਾ ਹੈ.
"
"Ahaziah was the son of Jehoram and the nephew of Israel’s Ahaziah and Jehoram.
","(ਅਮਸਯਾਹ ਜੋ ਅਹਜ਼ਯਾਹ ਦਾ ਪੋਤਾ ਅਤੇ ਯੋਆਸ਼ ਦਾ ਪੁੱਤਰ ਸੀ।
"
"Actor and Anil's nephew Arjun Kapoor also penned a heartfelt along with a poster of the film and celebrated the milestone.
","ਅਰਜੁਨ ਦੇ ਚਾਚਾ ਤੇ ਅਦਾਕਾਰ ਅਨਿਲ ਕਪੂਰ ਨੇ ਵੀ ਆਪਣੇ ਭਤੀਜੇ ਨੂੰ ਜਨਮ ਦਿਨ ਦੀਆਂ ਸ਼ੁਭ ਕਾਮਨਾਵਾਂ ਦਿੱਤੀਆਂ ਹਨ।
"
"The SAD leader said Ashu was also directly responsible for the corruption done by a department Inspector – Jasdev Singh who was a nephew of Ghanaur legislator Madan Lal Jalalpur.
","ਅਕਾਲੀ ਆਗੂ ਨੇ ਕਿਹਾ ਕਿ ਆਸ਼ ਘਨੌਰ ਦੇ ਵਿਧਾਇਕ ਮਦਨ ਲਾਲ ਜਲਾਲਪੁਰ ਦੇ ਭਾਣਜੇ ਜਸਦੇਵ ਸਿੰਘ ਵੱਲੋਂ ਵਿਭਾਗ ਵਿਚ ਕੀਤੇ ਭ੍ਰਿਸ਼ਟਾਚਾਰ ਲਈ ਵੀ ਸਿੱਧੇ ਦੋਸ਼ੀ ਹਨ।
"
"Biden told them ""he just wants the bill to be meaningful and that it holds George's legacy intact"", said George Floyd's nephew Brandon Williams.
","'' ਫਲਾਇਡ ਦੇ ਭਤੀਜੇ ਬ੍ਰੈਂਡਨ ਵਿਲੀਅਮਜ਼ ਨੇ ਕਿਹਾ ਕਿ ਬਾਈਡੇਨ ਨੇ ਉਹਨਾਂ ਨੂੰ ਕਿਹਾ ਹੈ ਕਿ ਉਹ ਚਾਹੁੰਦੇ ਹਨ ਕਿ ਬਿੱਲ ਅਰਥਪੂਰਨ ਹੋਵੇ ਅਤੇ ਇਸ ਵਿਚ ਜੌਰਜ ਫਲਾਇਡ ਦੀ ਵਿਰਾਸਤ ਬਰਕਰਾਰ ਰਹੇ।
"
"Samajwadi Party chief Mulayam Singh Yadav has fielded another one of his nephews, Tej Pratap Singh Yadav, as the SP candidate for the by-election for the Mainpuri Lok Sabha seat.
","ਸਪਾ ਸੁਪਰੀਮੋ ਮੁਲਾਇਮ ਸਿੰਘ ਯਾਦਵ ਨੇ ਮੈਨਪੁਰੀ ਲੋਕਸਭਾ ਸੀਟ ਲਈ ਆਪਣੇ ਪੋਤਰੇ ਤੇਜ ਪ੍ਰਤਾਪ ਸਿੰਘ ਯਾਦਵ ਨੂੰ ਉਮੀਦਵਾਰ ਬਣਾਇਆ ਹੈ।
"
"My nephew was also at home.
","ਮੇਰਾ ਬਾਬਾ ਵੀ ਘਰੇ ਸੀ।
"
"Mourning the death of his nephew, Salman Khan wrote on Instagram ""Will always love you.
","ਖੁਦ ਸਲਮਾਨ ਖਾਨ ਨੇ ਉਨ੍ਹਾਂ ਦੀ ਤਸਵੀਰ ਸ਼ੇਅਰ ਕਰਦਿਆਂ ਲਿਖਿਆ, “ਤੁੰ ਹਮੇਸ਼ਾ ਯਾਦ ਆਵੇਂਗਾ।
"
"Police arrest man for allegedly killing his nephew, niece and their friends.
","ਪੁਲਸ ਨੇ ਮ੍ਰਿਤਕ ਦੀ ਕਲਯੁੱਗੀ ਨੂੰਹ, ਉਸ ਦੀ ਭੈਣ ਅਤੇ ਇਕ ਦੋਸਤ ਵੱਲੋਂ ਸਾਜਿਸ਼ ਨਾਲ ਕਤਲ ਕਰਨ ਦਾ ਪਰਦਾਫ਼ਾਸ਼ ਕੀਤਾ ਹੈ।
"
"What to wish your nephew on your birthday?
","ਆਪਣੇ ਭਤੀਜੇ ਨੂੰ ਆਪਣੇ ਜਨਮ ਦਿਨ ਤੇ ਕੀ ਦੇਣਾ ਹੈ?
"
"My nephew!
","ਮੇਰਾ ਵਾਰਸ!
"
"Ajit Pawar, NCP chief Sharad Pawar’s nephew, took oath as the deputy chief minister.
","ਇਸ ਦੇ ਨਾਲ ਹੀ ਐਨਸੀਪੀ ਮੁਖੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ ਹੈ।
"
"A case has been registered in this connection on a complaint by Nasib Singhs nephew, Surender Kumar.
","ਇਸ ਸਬੰਧੀ ਸੁਖਵਿੰਦਰ ਸਿੰਘ ਵਾਸੀ ਸੁਨਾਮ ਦੇ ਖ਼ਿਲਾਫ਼ ਕੇਸ ਦਰਜ ਕੀਤਾ ਗਿਆ ਹੈ।
"
"Bihar: Former RJD leader Mohammad Shahabuddins nephew shot dead in Siwan
","ਬਿਹਾਰ : ਸੀਵਾਨ 'ਚ RJD ਦੇ ਸਾਬਕਾ ਸੰਸਦ ਮੈਂਬਰ ਸ਼ਹਾਬੂਦੀਨ ਦੇ ਭਤੀਜੇ ਦਾ ਕਤਲ
"
"Ajit Pawar, who is Nationalist Congress Party leader Sharad Pawars nephew, has been appointed deputy chief minister.
","ਐਨਸੀਪੀ ਮੁਖੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ ਹੈ।
"
"Arjun is playing the role of Sadashiv Rao Bhau, nephew of Peshwa Bajirao in the film.
","ਇਸ ਫਿਲਮ ਵਿੱਚ ਅਰਜੁਨ ਸਦਾਸ਼ਿਵ ਰਾਓ ਭਾਊ ਦਾ ਕਿਰਦਾਰ ਅਦਾ ਕਰ ਰਹੇ ਹਨ।
"
"On being contacted by The Indian Express, Kamal Nath said, “I have stated earlier that I have nothing to do with the companies or transactions of my nephew, Ratul Puri.
","ਕਮਲਨਾਥ ਨੇ ਕਿਹਾ ਕਿ ਮੈਂ ਪਹਿਲਾਂ ਵੀ ਕਹਿ ਚੁੱਕਾ ਹਾਂ ਕਿ ਮੇਰੇ ਭਤੀਜੇ ਰਤੁਲ ਪੁਰੀ ਦੀਆਂ ਕੰਪਨੀਆਂ ਜਾਂ ਲੈਣ-ਦੇਣ ਨਾਲ ਮੇਰਾ ਕੋਈ ਵਾਸਤਾ ਨਹੀਂ ਹੈ।
"
"He is the nephew of actor Aamir Khan and director-producer Mansoor Khan, and the grandson of director-producer Nasir Hussain.
","ਉਸਦਾ ਭਰਾ ਆਮਿਰ ਖਾਨ ਹੈ, ਜੋ ਇੱਕ ਅਭਿਨੇਤਾ ਅਤੇ ਨਿਰਮਾਤਾ ਹੈ ਅਤੇ ਉਸਦੀਆਂ ਦੋ ਭੈਣਾਂ ਨਿਖਤ ਖਾਨ, (ਇੱਕ ਨਿਰਮਾਤਾ ਹੈ) ਅਤੇ ਫ਼ਰਹਤ ਖਾਨ ਹਨ।
"
"One of the suspects said that he committed the killings to avenge the murder of his brother-in-law and nephew, Geo News reported.
","ਇਕ ਦੋਸ਼ੀ ਨੇ ਜਿਓ ਨਿਊਜ਼ ਨੂੰ ਦੱਸਿਆ ਕਿ ਉਸ ਨੇ ਆਪਣੇ ਜੀਜਾ ਅਤੇ ਭਾਣਜੇ ਦੀ ਹੱਤਿਆ ਦਾ ਬਦਲਾ ਲੈਣ ਲਈ ਇਹ ਗੋਲ਼ੀਆਂ ਚਲਾਈਆਂ।
"
"Also seen at the party were Shah Rukh Khan’s son Aryan Khan, actor Sanjay Kapoor’s daughter Shanaya Kapoor and Chunky Panday’s nephew Ahaan .
","ਇਸ ਦੌਰਾਨ ਸ਼ਾਹਮਰੁਖ ਖ਼ਾਨ ਦੇ ਬੇਟੇ ਆਰਿਅਨ ਖ਼ਾਨ, ਧੀ ਸੁਹਾਨਾ ਖ਼ਾਨ, ਸ਼ਿਨਾਇਆ ਕਪੂਰ, ਅਨੰਨਿਆ ਪਾਂਡੇ ਸਭ ਇੱਕਠੇ ਨਜ਼ਰ ਆਏ।
"
"Top DMK leaders including his son and party Treasurer, MK Stalin, daughter and Rajya Sabha MP Kanimozhi, Arcot Veerasami, grand nephew Dayanidhi Maran and TR Baalu were present in court.
","ਡੀਐਮਕੇ ਮੁਖੀ ਐਮ ਕਰੂਣਾਨਿਧੀ, ਉਨ੍ਹਾਂ ਦੇ ਬੇਟੇ ਤੇ ਪਾਰਟੀ ਖਜ਼ਾਨਚੀ ਐਮ ਕੇ ਸਟਾਲਿਨ, ਪਾਰਟੀ ਦੇ ਸੰਸਦੀ ਨੇਤਾ ਟੀ ਆਰ ਬਾਲੂ, ਰਾਜ ਸਭਾ ਮੈਂਬਰ ਕਨੀਮੋਝੀ ਤੇ ਹੋਰ ਸੀਨੀਅਰ ਲੀਡਰ ਬੈਠਕ 'ਚ ਮੌਜੂਦ ਰਹੇ।
"
"Businessman Mehul Choksi and his nephew Nirav Modi are accused of defrauding the Punjab National Bank of over Rs 13,000 crore and are being investigated by the Central Bureau of Investigation and Enforcement Directorate.
","ਨੀਰਵ ਮੋਦੀ ਅਤੇ ਉਸ ਦਾ ਮਾਮਾ ਮੇਹੁਲ ਚੋਕਸੀ 13,000 ਕਰੋੜ ਰੁਪਏ ਦੇ ਪੰਜਾਬ ਨੈਸ਼ਨਲ ਬੈਂਕ ਘੁਟਾਲੇ ਦੇ ਮੁਲਜ਼ਮ ਹਨ।
"
"A few days back Soha Ali Khan posted a picture on instagram of nephew Taimur Ali Khan and daughter Inaaya's play date.
","ਹਾਲ ਹੀ ਵਿੱਚ ਸੋਹਾ ਅਲੀ ਖਾਨ ਨੇ ਆਪਣੇ ਬੇਟੀ ਇਨਾਇਆ ਅਤੇ ਤੈਮੂਰ ਦੀ ਇੱਕ ਫੋਟੋ ਇੰਸਟਾਗ੍ਰਾਮ ‘ਤੇ ਅਪਲੋਡ ਕੀਤੀ ਸੀ।
"
"Tusshar Kapoor attended his nephew's birthday bash with son Laksshya.
","ਬਰਥਡੇ ਪਾਰਟੀ 'ਚ ਤੁਸ਼ਾਰ ਕਪੂਰ ਆਪਣੇ ਬੇਟੇ ਲਕਸ਼ ਨਾਲ ਪਹੁੰਚੇ।
"
"Binay Mishra is believed to be close to West Bengal Chief Minister Mamata Banerjee's nephew and TMC MP Abhishek Banerjee, the officials said.
","ਵਿਨੇ ਮਿਸ਼ਰਾ ਨੂੰ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਦਾ ਕਰੀਬੀ ਸਮਝਿਆ ਜਾਂਦਾ ਹੈ।
"
"He was welcomed by the party general secretary and Mamata’s nephew Abhishek Banerjee.
","ਉਨ੍ਹਾਂ ਨੂੰ ਪਾਰਟੀ ਦੇ ਜਨਰਲ ਸਕੱਤਰ ਅਤੇ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਨੇ ਮੈਂਬਰਸ਼ਿਪ ਦਿਵਾਈ।
"
"Later, his son Jitendra singh and nephew Chandraveer Singh too became MLAs.
","ਉਪਰੰਤ ਕੈਰੋਂ ਦੇ ਬੇਟੇ ਸੁਰਿੰਦਰ ਸਿੰਘ ਕੈਰੋਂ ਵਿਧਾਇਕ ਤੇ ਸੰਸਦ ਮੈਂਬਰ ਬਣੇ।
"
"Raj, nephew of the late Ram Vilas Paswan and cousin of Chirag Paswan, is a Member of Parliament from Samastipur in Bihar.
","ਮਰਹੂਮ ਰਾਮ ਵਿਲਾਸ ਪਾਸਵਾਨ ਦੇ ਬੇਟੇ ਚਿਰਾਗ ਪਾਸਵਾਨ ਛੇਵੇਂ ਸੰਸਦ ਮੈਂਬਰ ਹਨ।
"
"Amitabh and Jaya Bachchans daughter Shweta is married to Rishi Kapoors nephew Nikhil Nanda.
","ਅਮਿਤਾਭ ਬੱਚਨ ਦੀ ਧੀ ਸ਼ਵੇਤਾ ਨੰਦਾ ਦਾ ਵਿਆਹ ਰਾਜ ਕਪੂਰ ਦੇ ਦੋਹਤਰੇ ਨਿਖਿਲ ਨੰਦਾ ਨਾਲ ਹੋਇਆ ਸੀ।
"
"Nizam ul-Mulk Asaf Jah was a nephew of Muhammad Amin Khan.
","ਅਮਨ ਖਾਨ ਵਾਜਿਦ ਅਲੀ ਸ਼ਾਹ ਦੀ ਪੜਪੋਤਰੀ ਮੰਜਿਲਤ ਮਹਲ ਦਾ ਬੇਟਾ ਹੈ।
"
"Police said they have registered a case of murder against Singh based on the complaint filed by the woman’s nephew Jai Singh.
","ਪੀੜਤਾ ਦੀ ਸ਼ਿਕਾਇਤ 'ਤੇ ਪੁਲਿਸ ਨੇ ਕਥਿਤ ਦੋਸ਼ੀ ਜਗਸੀਰ ਸਿੰਘ ਦੇ ਖਿਲਾਫ਼ ਧਾਰਾ ਜਬਰਜਨਾਹ ਦੀਆਂ ਧਰਾਵਾਂ ਤਹਿਤ ਕੇਸ ਦਰਜ ਕਰ ਲਿਆ।
"
"Ajit Pawar, NCP chief Sharad Pawar’s nephew, took oath as the deputy chief minister.
","ਐਨਸੀਪੀ ਮੁਖੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ ਹੈ।
"
"He was welcomed by the party general secretary and Mamata’s nephew Abhishek Banerjee.
","ਉਨ੍ਹਾਂ ਨੂੰ ਪਾਰਟੀ ਦੇ ਜਨਰਲ ਸਕੱਤਰ ਅਤੇ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਨੇ ਮੈਂਬਰਸ਼ਿਪ ਦਿਵਾਈ।
"
"The daughter of Guru Angad Dev Ji, Bibi Amaro was the wife of the nephew of (Guru) Amardas Ji.
","ਗੁਰੂ ਅੰਗਦ ਦੇਵ ਜੀ ਦੀ ਸਪੁੱਤਰੀ ਬੀਬੀ ਅਮਰੋ ਆਪ ਜੀ ਦੇ ਭਤੀਜੇ ਨਾਲ ਵਿਆਹੀ ਹੋਈ ਸੀ।
"
"She was there to attend her nephew’s wedding, along with husband Boney Kapoor and younger daughter Khushi.
","ਉਹ ਆਪਣੇ ਪਤੀ ਬੋਨੀ ਕਪੂਰ ਤੇ ਛੋਟੀ ਬੇਟੀ ਖ਼ੁਸ਼ੀ ਕਪੂਰ ਦੇ ਨਾਲ ਪਰਿਵਾਰਕ ਵਿਆਹ ਸਮਾਰੋਹ ਵਿਚ ਹਿੱਸਾ ਲੈ ਰਹੇ ਸੀ।
"
"Imran Khan is the nephew of popular actor Aamir Khan.
","ਅਜਿਹੇ ਹੀ ਇੱਕ ਐਕਟਰ ਆਮਿਰ ਖ਼ਾਨ ਦਾ ਭਾਣਜਾ ਇਮਰਾਨ ਖ਼ਾਨ ਵੀ।
"
"Aren’t you worried about your nephews?
","‘ਕੀ ਤੁਹਾਨੂੰ ਆਪਣੇ ਭੈਣ-ਭਰਾਵਾਂ ਦਾ ਕੋਈ ਫਿਕਰ ਨਹੀਂ।
"
"Ajit Pawar, the nephew of Sharad Pawar, was made the Deputy Chief Minister.
","ਐਨਸੀਪੀ ਮੁਖੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ ਹੈ।
"
"""Saddened to know about the demise of Abhay Singh Sandhu Ji, nephew of Shaheed-e-Azam Bhagat Singh Ji who passed away after a long illness,"" Amarinder Singh tweeted.
","ਮੁੱਖ ਮੰਤਰੀ ਨੇ ਟਵੀਟ ਕੀਤਾ ਕਿ ਸ਼ਹੀਦ-ਏ-ਆਜ਼ਮ ਭਗਤ ਸਿੰਘ ਜੀ ਦੇ ਭਤੀਜੇ ਅਭੈ ਸਿੰਘ ਸੰਧੂ ਜੀ ਦੇ ਦਿਹਾਂਤ ਬਾਰੇ ਜਾਣਕੇ ਦੁੱਖ ਹੋਇਆ, ਜੋ ਲੰਬੀ ਬਿਮਾਰੀ ਤੋਂ ਬਾਅਦ ਅਕਾਲ ਚਲਾਣਾ ਕਰ ਗਏ।
"
"Jeremy Mix with his son and nephew
","ਆਪਣੇ ਪੁੱਤਰ ਅਤੇ ਭਤੀਜੇ ਨਾਲ ਜੇਰੇਮੀ ਮਿਕਸ
"
