eng_Latn,tel_Telu
"In 2009, it was announced that Senna's nephew Bruno would be making his Formula One debut in 2010.
","2009లో, 2010లో సెన్నా యొక్క మేనల్లుడు బ్రూనో అతని ఫార్ములా వన్ ప్రవేశిస్తున్నట్లు ప్రకటించాడు.
"
"In April 2008, Shabnam and her lover Salim brutally murdered seven of her family members with an axe including her parents and a 10-month-old innocent nephew.
","14 ఏప్రిల్ 2008 న ఆమె తల్లిదండ్రులు, ఆమె సోదరులు, బావ మరియు 10 నెలల మేనల్లుడుతో సహా ఆమె కుటుంబంలోని ఏడుగురిని హతమార్చినందుకు షబ్నమ్ మరియు ఆమె ప్రేమికుడు సలీం లను దోషులుగా నిర్ధారించారు.
"
"In August 1979 Macias' nephew from Mongomo and former director of the infamous Black Beach Prison, Teodoro Obiang Nguema Mbasogo, led a successful coup d'état; Macias was arrested, tried, and executed.
","ఆగష్టు 1979 లో, మొంగోమో నుండి మాసియస్ మేనల్లుడు మరియు అప్రసిద్ధ బ్లాక్ బీచ్ జైలు మాజీ అధికారి టెయోడోరో ఒబియాంగ్ నగ్మామా మబాసాగో విజయవంతమైన తిరుగుబాటుదారుడికి నాయకత్వం వహించారు.
"
"In August 1979 Macias' nephew from Mongomo and former director of the infamous Black Beach prison, Teodoro Obiang Nguema Mbasogo, led a successful coup d'état; Macias was arrested, tried, and executed.
","ఆగష్టు 1979 లో, మొంగోమో నుండి మాసియస్ మేనల్లుడు మరియు అప్రసిద్ధ బ్లాక్ బీచ్ జైలు మాజీ అధికారి టెయోడోరో ఒబియాంగ్ నగ్మామా మబాసాగో విజయవంతమైన తిరుగుబాటుదారుడికి నాయకత్వం వహించారు.
"
"In August 1979, Macias' nephew from Mongomo and former director of the infamous Black Beach prison, Teodoro Obiang Nguema Mbasogo, led a successful coup d'etat.
","ఆగష్టు 1979 లో, మొంగోమో నుండి మాసియస్ మేనల్లుడు మరియు అప్రసిద్ధ బ్లాక్ బీచ్ జైలు మాజీ అధికారి టెయోడోరో ఒబియాంగ్ నగ్మామా మబాసాగో విజయవంతమైన తిరుగుబాటుదారుడికి నాయకత్వం వహించారు.
"
"In December the same year Raj Thackeray, Bal Thackeray's nephew, left the party.
","అదే ఏడాది డిసెంబరులో బాల్ థాకరే సోదరుడి కుమారుడు రాజ్ థాకరే పార్టీని విడిచిపెట్టాడు.
"
"In February, Dar came to Delhi with his sister and her father-in-law for the treatment of his nephew, who had heart disease.
","ఫిబ్రవరిలో, గుండె జబ్బుతో బాధపడుతున్న మేనల్లుడి చికిత్స కోసం దార్ తన సోదరి, ఆమె మామగారితో కలిసి ఢిల్లీకి వచ్చారు.
"
"In March 1935, King Rama VII abdicated in favor of his 9-year-old nephew, Bhumibol Adulyadej's older brother Ananda Mahidol.
","మార్చ్ 1935 లో, కింగ్ రామ VII అతని 9 ఏళ్ల మేనల్లుడు, అడిలైడేజ్ అన్న అనాదా మహీదుల్కు అనుకూలంగా నిరాకరించాడు.
"
"In a will written several days before his death, he left his estate to his nephew Karl, of whom he was the legal guardian after his brother Kaspar's death.
","తన మరణానికి కొద్దిరోజుల ముందు వ్రాసిన సంకల్పంలో అతను తన ఎస్టేట్ను తన మేనల్లుడు కార్ల్కు విడిచిపెట్టాడు, కాస్పర్ కార్ల్ మరణం తరువాత అతను చట్టబద్దమైన సంరక్షకుడుగా ఉన్నాడు.
"
"In addition to his acting work, LeBlanc is also a skilled artist - he's been drawing since he was a youngster and started sharing his art by drawing Wind in the Willows-style illustrations for his young nephews; his colorful pencil work has since been shown in galleries in Los Angeles, Washington, DC and New Orleans.
","24. అతని నటనా పనితో పాటు, లెబ్లాంక్ కూడా ఒక నైపుణ్యం కలిగిన కళాకారుడు - అతను చిన్న వయస్సులో ఉన్నాడు మరియు అతను తన కళను పంచుకుంటూ తన కళను పంచుకున్నాడు, అతను తన మేనళ్ళు కోసం విల్లోస్- శైలి దృష్టాంతంలో విండ్ చిత్రీకరించాడు; అతని రంగురంగుల పెన్సిల్ పని లాస్ ఏంజిల్స్, వాషింగ్టన్, DC మరియు న్యూ ఓర్లీన్స్ లలోని గ్యాలరీలలో చూపించబడింది.
"
