eng_Latn,kan_Knda
"The National Crime Records Bureau, in its 2016 Report indicated that 94.6% of the rape accused were the victim's relatives, including brother, father, grandfather, sons or acquaintances.
","94.6ರಷ್ಟು ಅತ್ಯಾಚಾರ ಪ್ರಕರಣಗಳಲ್ಲಿ ಸಂತ್ರಸ್ತ ಮಹಿಳೆ ಅಥವಾ ಬಾಲಕಿಯ ಸಹೋದರ, ತಂದೆ, ತಾತ,ಪುತ್ರ ಅಥವಾ ಪರಿಚಯಯಸ್ಥರೇ ಆರೋಪಿಗಳಾಗಿದ್ದಾರೆಂದು ಎನ್ಸಿಬಿ ವರದಿಯ ದತ್ತಾಂಶಗಳು ಬಹಿರಂಗಪಡಿಸಿವೆ.
"
"The University of Cambridge Computer Laboratory, which taught the world's first computing course in 1953, is housed in a building partly funded by Gates and named after his grandfather, William Gates.
","[೪೧] ೧೯೫೩ರಲ್ಲಿ ಪ್ರಪಂಚದ ಮೊದಲ ಕಂಪ್ಯೂಟರ್ ಕೋರ್ಸ್ಅನ್ನು ಕಲಿಸಿದ ಕೇಂಬ್ರಿಡ್ಜ್ ವಿಶ್ವವಿದ್ಯಾನಿಲಯದ ಕಂಪ್ಯೂಟರ್ ಪ್ರಯೋಗಾಲಯವು ಗೇಟ್ಸ್ನಿಂದ ಭಾಗಶಃ ಹಣ ಒದಗಿಸಲ್ಪಟ್ಟ ಕಟ್ಟಡದಲ್ಲಿದೆ ಹಾಗೂ ಇದಕ್ಕೆ ಆತನ ತಂದೆ ವಿಲಿಯಂ ಗೇಟ್ಸ್ನ ಹೆಸರನ್ನು ಇಡಲಾಗಿದೆ.
"
"The University of Cambridge Computer Laboratory, which taught the world's first computing course in 1953, is housed in a building partly funded by Gates and named after his grandfather, William Gates.[citation needed]
","[೪೧] ೧೯೫೩ರಲ್ಲಿ ಪ್ರಪಂಚದ ಮೊದಲ ಕಂಪ್ಯೂಟರ್ ಕೋರ್ಸ್ಅನ್ನು ಕಲಿಸಿದ ಕೇಂಬ್ರಿಡ್ಜ್ ವಿಶ್ವವಿದ್ಯಾನಿಲಯದ ಕಂಪ್ಯೂಟರ್ ಪ್ರಯೋಗಾಲಯವು ಗೇಟ್ಸ್ನಿಂದ ಭಾಗಶಃ ಹಣ ಒದಗಿಸಲ್ಪಟ್ಟ ಕಟ್ಟಡದಲ್ಲಿದೆ ಹಾಗೂ ಇದಕ್ಕೆ ಆತನ ತಂದೆ ವಿಲಿಯಂ ಗೇಟ್ಸ್ನ ಹೆಸರನ್ನು ಇಡಲಾಗಿದೆ.
"
"The University of Cambridge Computer Laboratory, which taught the worlds first computing course in 1953, is housed in a building partly funded by Gates and named after his grandfather, William Gates.[citation needed]
","[೪೧] ೧೯೫೩ರಲ್ಲಿ ಪ್ರಪಂಚದ ಮೊದಲ ಕಂಪ್ಯೂಟರ್ ಕೋರ್ಸ್ಅನ್ನು ಕಲಿಸಿದ ಕೇಂಬ್ರಿಡ್ಜ್ ವಿಶ್ವವಿದ್ಯಾನಿಲಯದ ಕಂಪ್ಯೂಟರ್ ಪ್ರಯೋಗಾಲಯವು ಗೇಟ್ಸ್ನಿಂದ ಭಾಗಶಃ ಹಣ ಒದಗಿಸಲ್ಪಟ್ಟ ಕಟ್ಟಡದಲ್ಲಿದೆ ಹಾಗೂ ಇದಕ್ಕೆ ಆತನ ತಂದೆ ವಿಲಿಯಂ ಗೇಟ್ಸ್ನ ಹೆಸರನ್ನು ಇಡಲಾಗಿದೆ.
"
"The day honors all fathers, grandfathers, great-grandfathers, and father figures for their contribution.
","ಇದು ತಮ್ಮ ಕೊಡುಗೆ ಎಲ್ಲಾ ಅಪ್ಪಂದಿರ, ಪಿತಾಮಹರು, ದೊಡ್ಡ-ಪಿತಾಮಹರು ಮತ್ತು ತಂದೆ ಅಂಕಿ ಗೌರವಗಳು.
"
"The family lived in a mansion owned by Sarkozy's maternal grandfather, Benedict Mallah, in the 17th Arrondissement of Paris.
","17ನೇ ಪ್ಯಾರಿಸ್ನ ಆಡಳಿತ ವಿಭಾಗದ ನಗರ ದಲ್ಲಿ, ಬೆನೆಡಿಕ್ಟ್ ಮಲ್ಹಾ, ಅಂದರೆ ಸರ್ಕೋಜಿಯ ತಾತನಿಂದಲೇ ಸ್ವಾಮ್ಯಕ್ಕೊಳಪಟ್ಟ, ಒಂದು ಪುಟ್ಟ ಮನೆಯಲ್ಲಿ ಈ ಕುಟುಂಬವು ವಾಸಮಾಡಿತು.
"
"The family lived in a mansion owned by Sarkozy's maternal grandfather, Benedict Mallah, in the 17th arrondissement of Paris.
","17ನೇ ಪ್ಯಾರಿಸ್ನ ಆಡಳಿತ ವಿಭಾಗದ ನಗರ ದಲ್ಲಿ, ಬೆನೆಡಿಕ್ಟ್ ಮಲ್ಹಾ, ಅಂದರೆ ಸರ್ಕೋಜಿಯ ತಾತನಿಂದಲೇ ಸ್ವಾಮ್ಯಕ್ಕೊಳಪಟ್ಟ, ಒಂದು ಪುಟ್ಟ ಮನೆಯಲ್ಲಿ ಈ ಕುಟುಂಬವು ವಾಸಮಾಡಿತು.
"
"The fans sincerely hoped that the girl's choice would be a worthy guy, but they could not even think that she would pay attention to a man who would be suitable for her as a father, and in appearance as a grandfather.
","ಆ ಹುಡುಗಿಯ ಆಯ್ಕೆಯು ಯೋಗ್ಯ ವ್ಯಕ್ತಿಯಾಗಬೇಕೆಂದು ಅಭಿಮಾನಿಗಳು ಪ್ರಾಮಾಣಿಕವಾಗಿ ಆಶಿಸಿದರು, ಆದರೆ ಅವರು ತಾವು ತಂದೆ ಎಂದು ಸೂಕ್ತವಾದ ವ್ಯಕ್ತಿಗೆ ಮತ್ತು ತಾತನಂತೆ ಕಾಣಿಸಿಕೊಳ್ಳುವ ವ್ಯಕ್ತಿಗೆ ಗಮನ ಕೊಡಬೇಕೆಂದು ಅವರು ಯೋಚಿಸಲಿಲ್ಲ.
"
"The grandfather and father of Dwayne both were professional wrestlers.
","ತಂದೆ ಮತ್ತು ತಾತ ಡ್ವೇಯ್ನ್ ಜಾನ್ಸನ್ ವೃತ್ತಿಪರ ಕುಸ್ತಿಪಟು ಆಗಿತ್ತು.
"
"The grandfather had read a lot of books.
","ತಂದೆಯವರು ಬಹಳ ಪುಸ್ತಕಗಳನ್ನು ಓದುತ್ತಿದ್ದರು.
"
"The grandfather is not.
","ಮೊಮ್ಮಕ್ಕಳು ಅದೂ ಇಲ್ಲ.
"
"The grandfather of David.
","ಮೊಮ್ಮಗ ಡೇವಿಡ್ ಎಂಬ.
"
"The grandfather of my.
","ನನ್ನಜ್ಜನ ತಮ್ಮ.
"
"The kids are enjoying time with their grandfather.
","ಮಕ್ಕಳು ಮೊಮ್ಮಕ್ಕಳೊಂದಿಗೆ ಸಂತೋಷದಿಂದ ಕಾಲ ಕಳೆಯುವ ಸಮಯ.
"
"The name of my grandfather is Abdul Rahman.
","ಕಾಮ್. ನನ್ನ ತಂದೆಯ ಹೆಸರು ಅಬ್ದುಲ್ ರಹೀಮ್.
"
"The old house is 80 years old and it was built by my father's grandfather.
","ಅವರ ತಂದೆ ಕಟ್ಟಿಸಿದ ೮೦ ವರುಷಗಳ ಹಳೆಯ ಮನೆ.
"
"The probably most famous Swiss literary creation, Heidi, the story of an orphan girl who lives with her grandfather in the Alps, was one of the most popular children's books ever and has come to be a symbol of Switzerland.
","ಸುಪ್ರಸಿದ್ದವಾದ ಸ್ವಿಸ್ ಸಾಹಿತ್ಯ ರಚನೆಯೆಂದರೆ, ಹೈಡಿ , ತನ್ನ ತಾತನ ಜೊತೆ ಆಲ್ಪ್ಸ್ನಲ್ಲಿ ವಾಸಿಸುತ್ತಿದ್ದ ಒಂದು ಅನಾಥ ಹುಡುಗಿಯ ಕಥೆ, ಅತಿ ಹೆಚ್ಚು ಜನಪ್ರಿಯವಾದ ಮಕ್ಕಳ ಕೃತಿಗಳಲ್ಲಿ ಇದೂ ಒಂದಾಗಿದ್ದು, ಸ್ವಿಟ್ಜರ್ಲೆಂಡ್ನ ಸಂಕೇತವಾಗಿ ಹೊರಹೊಮ್ಮಿದೆ.
"
"The role of our grandfather is very important in our life.
",". ನಮ್ಮ ಜೀವನದಲ್ಲಿ ಅಮ್ಮ ವಹಿಸುವ ಪಾತ್ರ ಅಷ್ಟು ಪ್ರಾಮುಖ್ಯವಾದುದು.
"
"The sole adult-aged female listed in your great-great grandfather's household, may indeed be his wife - or it could be a sister-in-law or family friend.
","ನಿಮ್ಮ ದೊಡ್ಡ-ಮುತ್ತಜ್ಜ ತಂದೆಯ ಮನೆಯಲ್ಲಿರುವ ಏಕೈಕ ವಯಸ್ಕ-ವಯಸ್ಸಾದ ಹೆಣ್ಣು, ಅವನ ಹೆಂಡತಿಯಾಗಿರಬಹುದು-ಅಥವಾ ಇದು ಸಹೋದರಿ-ಇ-ಮೇಲ್ ಅಥವಾ ಕುಟುಂಬದ ಸ್ನೇಹಿತನಾಗಬಹುದು.
"
"The story is about a British documentary filmmaker who is determined to make a film on Indian freedom fighters based on diary entries by her grandfather, a former officer of the British Army in India.
","ಭಾರತದಲ್ಲಿನ ಬ್ರಿಟಿಷ್ ಸೇನೆಯಲ್ಲಿ ಹಿಂದೊಮ್ಮೆ ಅಧಿಕಾರಿಯಾಗಿ ಕೆಲಸ ಮಾಡಿದ್ದ ತನ್ನ ತಾತನ ದಿನಚರಿ ಪುಸ್ತಕಗಳಲ್ಲಿನ ನಮೂದುಗಳನ್ನು ಆಧರಿಸಿ ಭಾರತೀಯ ಸ್ವಾತಂತ್ರ್ಯ ಹೋರಾಟಗಾರರ ಕುರಿತಾಗಿ ಒಂದು ಚಲನಚಿತ್ರವನ್ನು ನಿರ್ಮಿಸಬೇಕೆಂದು ದೃಢನಿರ್ಧಾರ ಮಾಡುವ ಬ್ರಿಟಿಷ್ ಸಾಕ್ಷ್ಯಚಿತ್ರ ನಿರ್ಮಾಪಕಿಯೊಬ್ಬಳ ಕುರಿತಾದ ಕಥೆಯೇ ಈ ಚಿತ್ರದ ಕಥಾವಸ್ತು.
"
"The story is about a British documentary filmmaker who is determined to make a film on Indian freedom fighters based on diary entries by her grandfather, a former officer of the British Indian Army.
","ಭಾರತದಲ್ಲಿನ ಬ್ರಿಟಿಷ್ ಸೇನೆಯಲ್ಲಿ ಹಿಂದೊಮ್ಮೆ ಅಧಿಕಾರಿಯಾಗಿ ಕೆಲಸ ಮಾಡಿದ್ದ ತನ್ನ ತಾತನ ದಿನಚರಿ ಪುಸ್ತಕಗಳಲ್ಲಿನ ನಮೂದುಗಳನ್ನು ಆಧರಿಸಿ ಭಾರತೀಯ ಸ್ವಾತಂತ್ರ್ಯ ಹೋರಾಟಗಾರರ ಕುರಿತಾಗಿ ಒಂದು ಚಲನಚಿತ್ರವನ್ನು ನಿರ್ಮಿಸಬೇಕೆಂದು ದೃಢನಿರ್ಧಾರ ಮಾಡುವ ಬ್ರಿಟಿಷ್ ಸಾಕ್ಷ್ಯಚಿತ್ರ ನಿರ್ಮಾಪಕಿಯೊಬ್ಬಳ ಕುರಿತಾದ ಕಥೆಯೇ ಈ ಚಿತ್ರದ ಕಥಾವಸ್ತು.
"
"The story is about a British documentary filmmaker who is determined to make a film on Indian freedom fighters based on diary entries by her grandfather.
","ಭಾರತದಲ್ಲಿನ ಬ್ರಿಟಿಷ್ ಸೇನೆಯಲ್ಲಿ ಹಿಂದೊಮ್ಮೆ ಅಧಿಕಾರಿಯಾಗಿ ಕೆಲಸ ಮಾಡಿದ್ದ ತನ್ನ ತಾತನ ದಿನಚರಿ ಪುಸ್ತಕಗಳಲ್ಲಿನ ನಮೂದುಗಳನ್ನು ಆಧರಿಸಿ ಭಾರತೀಯ ಸ್ವಾತಂತ್ರ್ಯ ಹೋರಾಟಗಾರರ ಕುರಿತಾಗಿ ಒಂದು ಚಲನಚಿತ್ರವನ್ನು ನಿರ್ಮಿಸಬೇಕೆಂದು ದೃಢನಿರ್ಧಾರ ಮಾಡುವ ಬ್ರಿಟಿಷ್ ಸಾಕ್ಷ್ಯಚಿತ್ರ ನಿರ್ಮಾಪಕಿಯೊಬ್ಬಳ ಕುರಿತಾದ ಕಥೆಯೇ ಈ ಚಿತ್ರದ ಕಥಾವಸ್ತು.
"
"The twins were discharged from hospital on July 1 and are recovering in London with their mother and grandfather.
","ಜುಲೈ ಒಂದರಂದು ಆಸ್ಪತ್ರೆಯಿಂದ ಡಿಸ್ಚಾರ್ಜ್ ಆಗಿರುವ ಮಕ್ಕಳು ತಾಯಿಯ ಹಾಗೂ ತಾತನ ಆರೈಕೆಯಲ್ಲಿ ಲಂಡನ್ ನಲ್ಲೇ ಇದ್ದಾರೆ.
"
"Their grandfather migrated from Germany.
","ಅವರ ಪೂರ್ವಿಕರು ಜರ್ಮನಿಯಿಂದ ರಿಗಾ ತೆರಳಿದರು.
"
"There are two grandfathers.
","ಇಬ್ಬರು ಮೊಮ್ಮಕ್ಕಳು ಇದ್ದಾರೆ.
"
"There is no grandfather today.
","ಇಂದು ಮಮ್ಮದೆ ಇಲ್ಲ.
"
"Thereafter, his grandfather took up the responsibility.
","ಆ ನಂತರ ತಾತ ಮೊಮ್ಮಕ್ಕಳ ಜವಾಬ್ದಾರಿ ವಹಿಸಿಕೊಂಡಿದ್ದರು.
"
"This film is about a British documentary filmmaker who wanted to make a film on Indian freedom fighters based on his grandfather's diary entries who was former of the British Indian Army.
","ಭಾರತದಲ್ಲಿನ ಬ್ರಿಟಿಷ್ ಸೇನೆಯಲ್ಲಿ ಹಿಂದೊಮ್ಮೆ ಅಧಿಕಾರಿಯಾಗಿ ಕೆಲಸ ಮಾಡಿದ್ದ ತನ್ನ ತಾತನ ದಿನಚರಿ ಪುಸ್ತಕಗಳಲ್ಲಿನ ನಮೂದುಗಳನ್ನು ಆಧರಿಸಿ ಭಾರತೀಯ ಸ್ವಾತಂತ್ರ್ಯ ಹೋರಾಟಗಾರರ ಕುರಿತಾಗಿ ಒಂದು ಚಲನಚಿತ್ರವನ್ನು ನಿರ್ಮಿಸಬೇಕೆಂದು ದೃಢನಿರ್ಧಾರ ಮಾಡುವ ಬ್ರಿಟಿಷ್ ಸಾಕ್ಷ್ಯಚಿತ್ರ ನಿರ್ಮಾಪಕಿಯೊಬ್ಬಳ ಕುರಿತಾದ ಕಥೆಯೇ ಈ ಚಿತ್ರದ ಕಥಾವಸ್ತು.
"
"This is my country, that country of my grandfathers.
","ಇದು ನನ್ನ ದೇಶ, ನನ್ನ ದೇಶ, ಇದು ನನ್ನ ಪೂರ್ವಜರು ಬರುವ ಸ್ಥಳ.
"
"Though her family hailed from Srirangam, her grandfather Rangaswamy Iyengar settled in Bengaluru, where he worked at Hindustan Aeronautics.
","ಅವರ ಕುಟುಂಬ ಶ್ರೀರಂಗಂ ಮೂಲದ್ದಾಗಿದ್ದರೂ ಅವರ ತಾತ ರಂಗಸ್ವಾಮಿ ಐಯ್ಯಂಗಾರ್ ಬೆಂಗಳೂರಿನಲ್ಲಿ ಹಿಂದುಸ್ತಾನ್ ಏರೋನಾಟಿಕ್ಸ್ ಸಂಸ್ಥೆಯಲ್ಲಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದರು.
"
"Through Stanley Johnson, Ali Kemal is the great grandfather of British Prime Minister Boris Johnson, as well as Jo Johnson (MP for Orpington), the journalist Rachel Johnson, and the entrepreneur Leo Johnson.
","ಸ್ಟಾನ್ಲಿ ಜಾನ್ಸನ್ ಮೂಲಕ, ಅಲಿ ಕೆಮಾಲ್ ಬ್ರಿಟಿಷ್ ಪ್ರಧಾನಿ ಬೋರಿಸ್ ಜಾನ್ಸನ್ ಅವರ ಮುತ್ತಜ್ಜ, ಜೊತೆಗೆ ಜೋ ಜಾನ್ಸನ್ (ಆರ್ಪಿಂಗ್ಟನ್ ಸಂಸದ), ಪತ್ರಕರ್ತ ರಾಚೆಲ್ ಜಾನ್ಸನ್ ಮತ್ತು ಉದ್ಯಮಿ ಲಿಯೋ ಜಾನ್ಸನ್.
"
"Ukrainian citizenship is acquired by birth, territorial origin (residence on the territory of Ukraine at different times of parents, grandmothers, grandfathers) or accepted by citizens of another state according to a special procedure.
","ಉಕ್ರೇನಿಯನ್ ಪೌರತ್ವ ವಿಶೇಷ ವಿಧಾನ ಅಡಿಯಲ್ಲಿ ಅಥವಾ ಇನ್ನೊಂದು ರಾಜ್ಯದ ತೆಗೆದ ವಿಷಯಗಳ (ತಮ್ಮ ತಂದೆ, ತಾತ ವಿವಿಧ ಸಮಯಗಳಲ್ಲಿ ಉಕ್ರೇನ್ ಪ್ರದೇಶದಲ್ಲಿ ನಿವಾಸ) ಜನ್ಮ ಭೂಗೋಳಿಕ ಮೂಲವನ್ನು ಪಡೆಯುತ್ತಾನೆ.
"
"WASHINGTON: A 24-year-old woman in the US has received a 'terrible shock' after she discovered that her 68-year-old husband was her grandfather.
","ವಾಷಿಂಗ್ಟನ್ಃ 24 ವರ್ಷದ ಮಹಿಳೆಗೆ ತಾನು ಕೆಲವೇ ತಿಂಗಳುಗಳ ಹಿಂದೆ ವಿವಾಹವಾದ 68 ವರ್ಷ ವಯಸ್ಸಿನ ಪತಿಯೇ ತನ್ನ ತಾತ ಎಂದು ತಿಳಿದ ನಂತರ ಆಘಾತಗೊಂಡಿದ್ದಾಳೆ.
"
"Washington: A 24-year-old woman in the US has received a 'terrible shock' after she discovered that her 68-year-old husband was her grandfather.
","ವಾಷಿಂಗ್ಟನ್ಃ 24 ವರ್ಷದ ಮಹಿಳೆಗೆ ತಾನು ಕೆಲವೇ ತಿಂಗಳುಗಳ ಹಿಂದೆ ವಿವಾಹವಾದ 68 ವರ್ಷ ವಯಸ್ಸಿನ ಪತಿಯೇ ತನ್ನ ತಾತ ಎಂದು ತಿಳಿದ ನಂತರ ಆಘಾತಗೊಂಡಿದ್ದಾಳೆ.
"
"When I was a child, my grandfather told me many good stories.
","ನಾನು ಸಣ್ಣವನಿರುವಾಗ ನನ್ನಜ್ಜ ನನಗೆ ತುಂಬಾ ಕತೆಗಳನ್ನು ಹೇಳುತ್ತಿದ್ದರು.
"
"When I was a small child, my grandfather used to tell me stories.
","ನಾನು ಸಣ್ಣವನಿರುವಾಗ ನನ್ನಜ್ಜ ನನಗೆ ತುಂಬಾ ಕತೆಗಳನ್ನು ಹೇಳುತ್ತಿದ್ದರು.
"
"When I was young my grandfather used to tell me a lot of interesting stories.
","ನಾನು ಸಣ್ಣವನಿರುವಾಗ ನನ್ನಜ್ಜ ನನಗೆ ತುಂಬಾ ಕತೆಗಳನ್ನು ಹೇಳುತ್ತಿದ್ದರು.
"
"When Kublai Khan established the Yuan dynasty in 1271, he had his grandfather Genghis Khan placed on the official record as the founder of the dynasty or Taizu (Şablon:Zh).
","ಕುಬ್ಲಾಯ್ ಖಾನ್ ಯುವಾನ್ ಡಿನಾಸ್ಟಿಯನ್ನು ೧೨೭೧ರಲ್ಲಿ ಸ್ಥಾಪಿಸಿದಾಗ, ಆತ ತನ್ನ ಅಧಿಕೃತ ದಾಖಲೆಗಳಲ್ಲಿ ತನ್ನ ತಾತ ಗೆಂಘಿಸ್ ಖಾನ್ನನ್ನು ತನ್ನ ವಂಶಜ ಹಾಗೂ ತೈಝುನ ಸ್ಥಾಪಕನೆಂದು ನಮೂದಿಸಿದ್ದಾನೆ (Chinese: 太祖).
"
"When his grandfather, Emperor Meiji, died on July 30, 1912, Hirohito's father, Yoshihito, assumed the throne and Hirohito became the heir apparent.
","ಜುಲೈ ೩೦, ೧೯೧೨ರಲ್ಲಿ, ಚಕ್ರವರ್ತಿ ಮೈಜಿ,ಯವರ ಮರಣದ ನಂತರ ಹಿರೋಹಿಟೊರವರ ತಂದೆ, ಯೊಶಿಹಿಟೊ ಸಿಂಹಾಸನವೆರಿದರು ಮತ್ತು ಹಿರೋಹಿಟೊ ಅವರ ಉತ್ತರಾಧಿಕಾರಿಯಾದರು.
"
"With blood, then, at the cost of an incredible exertion of strength and great hardships, grandfathers and great-grandfathers forged victories in the Kulikovo field and in the steppes near Poltava; defended Sevastopol and took Paris; they burned Moscow with their own hands and stormed Vienna; drenched in blood near Smolensk, stood to death in Brest and near Volokolamsk, finished off the fascist beast in Berlin.
","ರಕ್ತ, ಬೆವರು, ಅದ್ಭುತ ಪ್ರಯತ್ನ ಮತ್ತು ದೊಡ್ಡ ಸಂಕಷ್ಟಗಳ ಪೂರ್ವಜರ ವೆಚ್ಚದಲ್ಲಿ ಗೆಲುವು ಖೋಟಾ ಕುಲಿಕೋವೊ ಕ್ಷೇತ್ರದಲ್ಲಿ ಮತ್ತು ಪೋಲ್ತಾವ ಸ್ಟೆಪ್ಗಳಿಂದ ರಲ್ಲಿ; ಸೆವಾಸ್ಟೊಪೋಲ್ ಸಮರ್ಥಿಸಿಕೊಂಡರು ಮತ್ತು ಪ್ಯಾರಿಸ್ ತೆಗೆದುಕೊಂಡಿತು; ಕೈಯಲ್ಲಿದೆ ಮಾಸ್ಕೋ ಸುಟ್ಟು ಮತ್ತು ವಿಯೆನ್ನಾ ನುಗ್ಗಿತು ಮಾಡಲಾಯಿತು; ಸ್ಮೋಲೆನ್ಸ್ಕ್ ಬಳಿ ರಕ್ತ, ಬ್ರೆಸ್ಟ್ ಮತ್ತು Volokolamsk ಸಾವಿನ ಹೋರಾಡಿದರು ಬರ್ಲಿನ್ನಲ್ಲಿ ಫ್ಯಾಸಿಸ್ಟ್ ಪ್ರಾಣಿಯ ಮುಗಿಸುವ.
"
"Your grandfather is 72 years old.
","'ನಿಮ್ಮ ತಂದೆಗೆ ಈಗಾಗಲೇ 72 ವರ್ಷ ವಯಸ್ಸು.
"
"are you that guy's grandfather?
","ನೀನು ಇಂಥವರ ಮೊಮ್ಮಗನೋ?
"
"gave it to my grandfather.
","ಅವರು ಅದನ್ನು ನನ್ನ ದೊಡ್ಡಪ್ಪನಿಗೆ ಕೊಟ್ಟರು.
"
"grandfather died in 1995.
","1995ರ ಸಮಯದಲ್ಲಿ ಅಮ್ಮ ತೀರಿಕೊಂಡಳು.
"
"grandfather had 10 wives.
","ಅವರಪ್ಪನಿಗೆ 10 ಹೆಂಡತಿಯರು.
"
"grandfather of David.
","ಮೊಮ್ಮಗ ಡೇವಿಡ್ ಎಂಬ.
"
"grandfather was J. W. Maxwell, a national bank president.
","ಆಕೆಯ ತಂದೆ ಜೆ. ಡಬ್ಲ್ಯು. ಮ್ಯಾಕ್ಸ್ವೆಲ್, ನ್ಯಾಷನಲ್ ಬ್ಯಾಂಕ್ನ ಅಧ್ಯಕ್ಷರಾಗಿದ್ದರು.
"
"grandfather's career started.
","ಅಪ್ಪನ ನೌಕರಿ ಆರಂಭ ಆಯಿತು.
"
"i like my grandfather.
","ನನಗೆ ನನ್ನ ತಾತ ಎಂದರೆ ಬಹಳ ಇಷ್ಟ.
"
"my grandfather had said.
",". ನನ್ನ ತಾತ ಹೇಳ್ತಿದ್ದರು.
"
"my grandfather in the navy.
","ನೌಕಾ ಸೇನೆಯಲ್ಲಿ ನನ್ನ ದೊಡ್ಡಪ್ಪ.
"
"my grandfather's.
","ನನ್ನಜ್ಜನ ತಮ್ಮ.
"
"my great grandfather was a freedom fighter.
","ನನ್ನಜ್ಜ ಉಗ್ರ ಸ್ವಾತಂತ್ರ್ಯ ಹೋರಾಟಗಾರರಾಗಿದ್ದರು.
"
"our grandfathers believed in it.
","ಇದನ್ನು ನಮ್ಮ ಪೂರ್ವಿಕರು ನಂಬುತ್ತಿದ್ದರು.
"
"remember my grandfather's
","ನನ್ನಜ್ಜನ ನೆನಪಾಗಿ. .
"
"the grandfather of David.
","ಮೊಮ್ಮಗ ಡೇವಿಡ್ ಎಂಬ.
"
"two grandfathers.
","ಇಬ್ಬರು ಮೊಮ್ಮಕ್ಕಳು.
"
"young man and his grandfather
","ಓಲ್ಡ್ ಮ್ಯಾನ್ ಮತ್ತು ಅವನ ಮೊಮ್ಮಗ
"
"After joining the BJP at the party’s headquarters in New Delhi, Mr. Inderjeet Singh said he had “fulfilled” his grandfather’s wishes.
","ಇಲ್ಲಿನ ಪ್ರಧಾನ ಕಚೇರಿಯಲ್ಲಿ ಬಿಜೆಪಿ ಸೇರಿದ ನಂತರ ಮಾತನಾಡಿದ ಇಂದ್ರಜೀತ್ ಸಿಂಗ್ ಅವರು, ತಮ್ಮ ತಾತನ ಆಸೆಗಳನ್ನು ಪೂರೈಸಿರುವುದಾಗಿ ತಿಳಿಸಿದರು.
"
"Taimur's grandfather Mansoor Ali Khan Pataudi played 46 Test matches for India in his international cricketing career.
","ಮನ್ಸೂರ್‌ ಅಲಿಖಾನ್‌ ಪಟೌಡಿ ಭಾರತದ ಪರವಾಗಿ 46 ಟೆಸ್ಟ್‌ಗಳನ್ನು ಆಡಿದ್ದರು.
"
"Her grandfather was also a doctor.
","ಆರೋಗ್ಯಧಿಕಾರಿಯ ಮಾವ ಸಹ ವೈದ್ಯರಾಗಿದ್ದರು.
"
"Bilawal’s grandfather, Zulfikar Ali Bhutto was the ninth prime minister and the fourth president of Pakistan.
","ಪಾಕಿಸ್ತಾನದ ಒಂಬತ್ತನೇ ಪ್ರಧಾನಿ, ನಾಲ್ಕನೇ ಅಧ್ಯಕ್ಷ ಹಾಗೂ ಪಾಕಿಸ್ತಾನ ಪೀಪಲ್ಸ್‌ ಪಾರ್ಟಿಯ ಸಂಸ್ಥಾಪಕರಾಗಿದ್ದ ಝುಲ್ಫಿಕರ್‌ ಅಲಿ ಭುಟ್ಟೊ, ವರ್ಣರಂಜಿತ ವ್ಯಕ್ತಿತ್ವದ ನಾಯಕರಾಗಿದ್ದರು.
"
"This was told to me by my grandfather.
","ಇದನ್ನು ಬಸವಲಿಂಗಪ್ಪನೇ ನನಗೆ ಹೇಳಿದ.
"
"Both his father and grandfather were professional musicians.
","ತಂದೆ ಚಿಕ್ಕಪ್ಪ ಇಬ್ಬರೂ ಸಂಗೀತದಲ್ಲಿ ಮೇರು ಕಲಾವಿದರು.
"
"Rawla police have arrested the girl’s grandfather Surmukh Singh, father Nanak Singh and her uncle Shrawan Singh in the case.
","ಇನ್ನು ಪ್ರಕರಣದಲ್ಲಿ ಸೂರಜ್​ ತಾಯಿ ರೇಣುಕಾ ಹಾಗೂ ಸಹೋದರಿ ಸೂರ್ಯಳನ್ನು ಪೊಲೀಸರು ವಿಚಾರಣೆ ನಡೆಸಿದ್ದಾರೆ.
"
"Jasprit Bumrah's grandfather's body was found in the Sabarmati river
","ಸಾಬರಮತಿ ನದಿಯಲ್ಲಿ ಜಸ್‌ಪ್ರೀತ್‌ ಬೂಮ್ರಾ ತಾತನ ಮೃತದೇಹ ಪತ್ತೆ
"
"A father, grandfather, uncle or brother.
","ಅಪ್ಪ, ಅಮ್ಮಾ, ಬಂಧು ಅಥವಾ ಗೆಳೆಯಾ.
"
"The grave of Uday grandfather was digged and Uday was buried there.
","ಉದಯ್’ನ ತಾತನ ಸಮಾಧಿಯನ್ನು ಅಗೆದು ಅದೇ ಸ್ಥಳದಲ್ಲಿ ಉದಯ್ ಶವ ಹೂಳಲಾಯಿತು.
"
"Both her father, Mansoor Ali Khan Pataudi, the current Nawab, and paternal grandfather, Iftikhar Ali Khan Pataudi, are former captains of the Indian cricket team.
","ಸೋಹಾ ಅಲಿಖಾನ್ ತಂದೆ, ಮನ್ಸೂರ್ ಅಲಿ ಖಾನ್ ಪಟೌಟಿ, ಮಾಜಿ ಭಾರತೀಯ ಕ್ರಿಕೆಟ್ ನ ಕ್ಯಾಪ್ಟನ್ ಹಾಗೂ ಪಟೌಡಿ ಮನೆತನದ ಯಜಮಾನ.
"
"""My grandfather was sad.
","'ನನ್ನ ತಂದೆ ನೋವಿನಿಂದ ನರಳಾಡುತ್ತಿದ್ದರು.
"
