eng_Latn,kan_Knda
"The list of such relatives included his/her father, grandfather, son, grandson, uncle, brother, nephew, stepbrother, husband, wife, daughter, sister, aunt, niece, father-in-law, brother-in-law or sister-in-law.
","ಅರ್ಜಿದಾರರನ್ನು ಹೊರತುಪಡಿಸಿ ಪತಿ ಅಥವಾ ಪತ್ನಿ, ಪೋಷಕರು, ಅಣ್ಣ, ಸಹೋದರ ಸೇರಿದಂತೆ ಮಲಸಹೊದರ-ಸಹೋದರಿ, ದತ್ತು ಪಡೆದ ಮಗು, ಅಳಿಯ, ಅತ್ತಿಗೆ, ಅತ್ತೆ-ಮಾವ, ಅಜ್ಜ-ಅಜ್ಜಿ ಈ ಪಟ್ಟಿಯಲ್ಲಿ ಶಾಮೀಲುಗೊಳಿಸಲಾಗಿದೆ.
"
"New Delhi: A special CBI court is scheduled to hear the bail petition of former Karnataka Minister and mining baron Gali Janardhana Reddy and his brother-in-law BV Srinivasa Reddy.
","ಹೈದರಾಬಾದ್: ಇಲ್ಲಿನ ಚಂಚಲಗುಡ ಜೈಲಿನಲ್ಲಿರುವ ಮಾಜಿ ಸಚಿವ ಗಾಲಿ ಜನಾರ್ದನ ರೆಡ್ಡಿ ಮತ್ತು ಬಿ. ವಿ. ಶ್ರೀನಿವಾಸ್ ರೆಡ್ಡಿ ಅವರ ಜಾಮೀನು ಅರ್ಜಿಯ ಆದೇಶವನ್ನು ವಿಶೇಷ ಸಿಬಿಐ ನ್ಯಾಯಾಲಯ ಮಂಗಳವಾರಕ್ಕೆ ಕಾಯ್ದಿರಿಸಿತು.
"
"The accused Vinay Bansal is the son of Kejriwal’s late brother-in-law Surendra Bansal.
","ಕೇಜ್ರಿವಾಲ್ ಅವರ ಸೋದರ ಸಂಬಂಧಿ ಸುರೇಂದರ್ ಬನ್ಸಾಲ್ ಅವರ ಮಗ ವಿನಯ್‌ ಬನ್ಸಾಲ್‌ ಬಂಧಿತ ಆರೋಪಿ.
"
"Her brother-in-law Dhruva Sarja gifted her a silver crib which is worth Rs 10 lakh.
","ಚಿರುಗೆ ಚಿಕ್ಕಪ್ಪ ಧ್ರುವ ಸರ್ಜಾ ಬರೋಬ್ಬರಿ 10 ಲಕ್ಷ ಮೌಲ್ಯದ ಬೆಳ್ಳಿ ತೊಟ್ಟಿಲನ್ನು ಗಿಫ್ಟ್ ಕೊಟ್ಟಿದ್ದಾರೆ.
"
"We did not face any problem getting food or water,"" the officer said, quoting the deceased's brother-in-law.
","ರೈಲಿನಲ್ಲಿ ನಮಗೆ ಆಹಾರ, ನೀರಿಗೆ ಯಾವುದೇ ಸಮಸ್ಯೆಯಾಗಲಿಲ್ಲ"" ಎಂದು ಮೃತ ಮಹಿಳೆಯ ಸಂಬಂಧಿಕರು ಹೇಳಿರುವುದನ್ನು ಪೊಲೀಸ್ ಅಧಿಕಾರಿ ಉಲ್ಲೇಖಿಸಿದ್ದಾರೆ.
"
"According to the police, Balaram's brother-in-law Balia, who is an anganwadi worker, was also involved in the selling of the little boy.
","ಪೊಲೀಸರು ಹೇಳುವ ಪ್ರಕಾರ ಬಲರಾಮ್‍ನ ಸಂಬಂಧಿಯಾದ ಬಲಿಯಾ ಅಂಗನವಾಡಿ ನೌಕರನಾಗಿದ್ದು ಮಗುವಿನ ಮಾರಾಟದಲ್ಲಿ ಭಾಗಿಯಾಗಿದ್ದಾನೆ.
"
"The relative has been identified as Vinay Bansal, son of Kejriwal's brother-in-law Surender Bansal.
","ವಿನಯ್ ಬನ್ಸಾಲ್ ಅವರು ಕೇಜ್ರಿವಾಲ್ ಅವರ ಸೋದರ ಸಂಬಂಧಿ ಸುರೇಂದರ್ ಬನ್ಸಾಲ್ ಅವರ ಮಗ.
"
"The wife of Prince William agreed and did not come herself, but brought with her husband and brother-in-law.
","ಪ್ರಿನ್ಸ್ ವಿಲಿಯಂ ಪತ್ನಿ ಒಪ್ಪಿಕೊಂಡರು ಮತ್ತು ಸ್ವತಃ ಬರಲಿಲ್ಲ, ಆದರೆ ಅವಳ ಪತಿ ಮತ್ತು ಸೋದರಳಿಯ ಜೊತೆ ತಂದರು.
"
"There are allegations that the Chief Justice helped his brother-in-law secure a berth in the Sher Bahadur Deuba-led Cabinet.
","ಶೇರ್‌ ಬಹದ್ದೂರ್‌ ದೇವುಬಾ ನೇತೃತ್ವದ ಸಚಿವ ಸಂಪುಟದಲ್ಲಿ ಸ್ಥಾನ ಕಲ್ಪಿಸಲು ನ್ಯಾಯಮೂರ್ತಿಗಳು ತಮ್ಮ ಸೋದರ ಮಾವ ಅವರಿಗೆ ಸಹಾಯ ಮಾಡಿದ ಆರೋಪದ ನಡುವೆಯೇ ಅವರ ರಾಜೀನಾಮೆಗೆ ಒತ್ತಾಯ ಕೇಳಿ ಬಂದಿದೆ.
"
"Cousins and families and brother-in-law and wife too.
","ಹೆಂಡತಿ ಮಕ್ಕಳು, ಹಾಗೂ ಅಣ್ಣನೊಂದಿಗೆ ಮನೆಮಂದಿ ಬಂಧುಬಾಂಧವರೆಲ್ಲ.
"
"BJP MP Kaushal Kishore’s son shot at in UP, police claim attack staged by brother-in-law
","ಬಿಜೆಪಿ ಸಂಸದ ಕೌಶಲ್ ಕಿಶೋರ್ ಅವರ ಪುತ್ರನ ಮೇಲೆ ಗುಂಡಿನ ದಾಳಿ ನಡೆದಿದೆ.
"
"Aditya Alva is the son of former minister Jeevraj Alva and brother-in-law of Bollywood actor Vivek Oberoi.
","ಆದಿತ್ಯ ಆಳ್ವಾ, ಮಾಜಿ ಸಚಿವ ಜೀವರಾಜ್ ಆಳ್ವಾ ಪುತ್ರ ಹಾಗೂ ಬಾಲಿವುಡ್ ನಟ ವಿವೇಕ್ ಒಬೇರಾಯ್ ಬಾಮೈದ.
"
"The victim identified as Naresh Tyagi was the maternal uncle of BJP legislator from Muradnagar Assembly constituency Ajit Pal Tyagi and brother-in-law of former minister Raj Pal Tyagi.
","ನರೇಶ್ ತ್ಯಾಗಿ ಎಂದು ಗುರುತಿಸಲಾಗಿದೆ ಮುರಾದ್‌ನಗರ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಬಿಜೆಪಿ ಶಾಸಕರಾದ ಅಜಿತ್ ಪಾಲ್ ತ್ಯಾಗಿ ಮತ್ತು ಮಾಜಿ ಸಚಿವ ರಾಜ್ ಪಾಲ್ ತ್ಯಾಗಿ ಅವರ ಸೋದರ ಮಾವ.
"
"Son of a farmer, Gurjar boarded the chopper with his brother Kartar Singh and brother-in-law Ramprasad.
","ರೈತನ ಮಗನಾಗಿರುವ ಗುರ್ಜರ್ ತನ್ನ ಸಹೋದರ ಕರ್ತಾರ್ ಸಿಂಗ್ ಮತ್ತು ಸೋದರ ಮಾವ ರಾಮ್ ಪ್ರಸಾದ್ ಅವರೊಂದಿಗೆ ಚಾಪರ್‍ಗೆ ಹತ್ತಿದ್ದಾನೆ.
"
"An FIR has been registered against her husband, father-in-law, brother-in-law and others, the police said.
","ಪತಿ, ಮಾವ ಹಾಗೂ ಅತ್ತೆ ವಿರುದ್ಧ ಎಫ್‌ಐಆರ್‌ ದಾಖಲಿಸಿಕೊಳ್ಳಲಾಗಿದೆ’ ಎಂದು ಪೊಲೀಸರು ಹೇಳಿದರು.
"
"A case has been registered against Delhi Chief Minister Arvind Kejriwal's brother-in-law Surender Kumar Bansal over alleged irregularities in civic works in the capital
","ದೆಹಲಿ ಮುಖ್ಯಮಂತ್ರಿ, ಆಪ್ ರಾಷ್ಟ್ರೀಯ ಸಂಚಾಲಕ ಅರವಿಂದ ಕೇಜ್ರಿವಾಲ್ ಸಹೋದರಿ ಪತಿ ಸುರೇಂದ್ರ ಕುಮಾರ್ ಬನ್ಸಾಲ್ ವಿರುದ್ಧ ಭ್ರಷ್ಟಾಚಾರದ ಆರೋಪ ಕೇಳಿ ಬಂದಿದೆ.
"
"OP Singh is Sushant Singh Rajput's brother-in-law.
","ಒ. ಪಿ ಸಿಂಗ್​ ದಿವಂಗತ ಸುಶಾಂತ್​ ಸಿಂಗ್​ ರಜಪೂತ್​ ಸಹೋದರಿಯ ಪತಿ ಎಂದು ತಿಳಿದು ಬಂದಿದೆ.
"
"As per reports, Kalra was arrested from his brother-in-laws’ home in Gurugram.
","ಮಾಹಿತಿ ಆಧರಿಸಿ ಕಲ್ರಾರವರನ್ನು ಗುರಗಾಂವ್‌ನ ಗೆಸ್ಟ್ ಹೌಸ್ ಒಂದರಿಂದ ಬಂಧಿಸಲಾಗಿದೆ ಎಂದು ತಿಳಿದು ಬಂದಿದೆ.
"
"A senior Mumbai police official has claimed that Sushant Singh Rajput’s brother-in-law, an IPS officer, had asked him to pressurise the actor’s girlfriend Rhea Chakraborty to end their relationship.
","ಬಾಲಿವುಡ್ ನಟ ಸುಶಾಂತ್ ಸಿಂಗ್ ರಜಪೂತ್ ಗೆಳತಿ ರಿಯಾ ಚಕ್ರವರ್ತಿಯನ್ನು ಪೊಲೀಸ್ ಠಾಣೆಗೆ ಕರೆದು ಅವರ ಮೇಲೆ ಒತ್ತಡ ಹೇರುವಂತೆ ಮೃತ ನಟನ ಸೋದರಮಾವನಾಗಿದ್ದ ಐಪಿಎಸ್ ಅಧಿಕಾರಿ ತಮಗೆ ಹೇಳಿದ್ದರು ಎಂಬುದಾಗಿ ಮುಂಬೈ ಹಿರಿಯ ಪೊಲೀಸ್ ಅಧಿಕಾರಿಯೊಬ್ಬರು ಆಘಾತಕಾರಿ ಮಾಹಿತಿ ಬಹಿರಂಗಪಡಿಸಿದ್ದಾರೆ.
"
"Nepal Supreme Court Chief Justice Cholendra Shumsher Rana has refused to resign from his post amidst allegations that he helped his brother-in-law secure a berth in the Sher Bahadur Deuba-led Cabinet, triggering an unusual judicial crisis.
","ಆರೋಪ ಹೊತ್ತ ನ್ಯಾಯಮೂರ್ತಿ ರಾಜೀನಾಮೆ ಕೊಡಲು ಹಿಂದೇಟು ಹಾಕಿದ ಘಟನೆಯೊಂದು ನಡೆದಿದೆ ನೇಪಾಳ ಸು‍ಪ್ರೀಂಕೋರ್ಟ್‌ ಮುಖ್ಯ ನ್ಯಾಯಮೂರ್ತಿ ಚೋಳೇಂದ್ರ ಶುಂಶೇರ್‌ ರಾಣಾ ಅವರು ತಮ್ಮ ಸ್ಥಾನಕ್ಕೆ ರಾಜೀನಾಮೆ ನೀಡಲು ನಿರಾಕರಿಸಿದ್ದಾರೆ ಶೇರ್‌ ಬಹದ್ದೂರ್‌ ದೇವುಬಾ ನೇತೃತ್ವದ ಸಚಿವ ಸಂಪುಟದಲ್ಲಿ ಸ್ಥಾನ ಕಲ್ಪಿಸಲು ನ್ಯಾಯಮೂರ್ತಿಗಳು ತಮ್ಮ ಸೋದರ ಮಾವ ಅವರಿಗೆ ಸಹಾಯ ಮಾಡಿದ ಆರೋಪದ ನಡುವೆಯೇ ಅವರ ರಾಜೀನಾಮೆಗೆ ಒತ್ತಾಯ ಕೇಳಿ ಬಂದಿದೆ.
"
"Smita's brother-in-law and Shiv Sena chief Uddhav Thackeray came to the wedding with his son Aditya, who heads the party's youth wing.
","ಶಿವಸೇನೆ ಮುಖ್ಯಸ್ಥ ಉದ್ಧವ್ ಠಾಕ್ರೆಯವರ ಮಗ ಹಾಗೂ ಪಕ್ಷದ ಯುವ ಘಟಕದ ಅಧ್ಯಕ್ಷ ಆದಿತ್ಯ ಠಾಕ್ರೆ, ರೈತರ ಪಾದಯಾತ್ರೆ ಸ್ಥಳಕ್ಕೆ ತೆರಳಿ ಬೆಂಬಲ ಸೂಚಿಸಿದರು.
"
"Bollywood superstar Salman Khan 's brother-in-law Aayush Sharma getting trolled on social media before release of his movie 'Antim: The Final Truth' .
","ಬಾಲಿವುಡ್​ ನಟ ಸಲ್ಮಾನ್​ ಖಾನ್​ ಸೋದರ ಸಂಬಂಧಿ ಆಯುಷ್​ ಶರ್ಮಾ ‘ಅಂತಿಮ್​ : ದಿ ಫೈನಲ್​ ಟ್ರುತ್​’ ಚಿತ್ರದ ವಿಡಿಯೋವೊಂದನ್ನ ಶೇರ್​ ಮಾಡಿದ್ದಾರೆ.
"
"Congress president Rahul Gandhi's brother-in-law and Priyanka's husband Robert Vadra also condemned the incident.
","ಈ ಘಟನೆಯ ಬಗ್ಗೆ ಕಾಂಗ್ರೆಸ್ ಅಧ್ಯಕ್ಷ ಮತ್ತು ವಯನಾಡು ಸಂಸದ ರಾಹುಲ್ ಗಾಂಧಿ ಅವರು ಕೂಡ ಬರ್ಬರತೆಯ ಬಗ್ಗೆ ಟೀಕಾ ಪ್ರಹಾರ ಮಾಡಿದ್ದಾರೆ.
"
"Sridevi also took a picture with her brother-in-law and co-star of many films, Anil Kapoor.
","ಇದೇ ಸಂದರ್ಭದಲ್ಲಿ ಖ್ಯಾತ ನಟ ಅನಿಲ್ ಕಪೂರ್ ಅವರ ಸಹೋದರ ಬೋನಿ ಕಪೂರ್ ಅವರನ್ನು ವಿವಾಹವಾದ ಶ್ರೀದೇವಿ ಅವರೊಂದಿಗೆ ಕೆಲವು ಸಿನಿಮಾಗಳನ್ನು ಸಹ ನಿರ್ಮಿಸಿದರು.
"
"Abdur Rehman Makki, also known as Abdul Rehman Makki, is the brother-in-law of Hafiz Saeed, LeT chief and head of LeT political affairs and served as the head of LeT's foreign relations department.
","* ಲಷ್ಕರ್ ಮುಖ್ಯಸ್ಥ ಹಫೀಜ್ ಸಯೀದ್‌ನ ಅಳಿಯ ಮತ್ತು ಲಷ್ಕರ್ ಸಂಘಟನೆಯ ರಾಜಕೀಯ ವ್ಯವಹಾರಗಳು ಹಾಗೂ ವಿದೇಶಾಂಗ ಸಂಬಂಧ ಇಲಾಖೆಯ ಮುಖ್ಯಸ್ಥ ಅಬ್ದುರ್ ರೆಹಮಾನ್ ಮಕ್ಕಿ.
"
"Besides family members including father Salim Khan, mother Sushila Charak, sister Arpita and Alvira, brother-in-law Atul Agnihotri, brother Arbaaz and Sohail, actors Aamir Khan, Anil Kapoor, Suniel Shetty, Sonakshi Sinha, and Varun Dhawan were present.
","ಸಂಭ್ರಮದಲ್ಲಿ ಪಾಲ್ಗೊಂಡವರಲ್ಲಿ ಅರ್ಬಾಜ್ ಸಹೋದರ ಸಲ್ಮಾನ್ ಖಾನ್, ಸಲೀಂ ಖಾನ್ ದಂಪತಿ, ಸಲ್ಮಾನ್ ಸಹೋದರಿ ಅಲ್ವಿರಾ, ಸಹೋದರ ಸೊಹೈಲ್ ಖಾನ್, ಮಲೈಕಾ ಸಹೋದರಿ ಅಮೃತಾ ಸೇರಿದಂತೆ ಕುಟುಂಬದ ಆಪ್ತೇಷ್ಟರೆಲ್ಲಾ ಸೇರಿದ್ದರು.
"
"He is her brother-in-law.
","ಅಕ್ಕನ ಮುದ್ದಿನ ತಮ್ಮ ಅವನು.
"
"Arjun Rampal’s brother-in-law Amit Gill has been booked by the Mumbai police for allegedly molesting an air hostess.
","ಬಾಲಿವುಡ್ ನಟ ಅರ್ಜುನ್ ರಾಂಪಾಲ್ ಸೋದರ ಸಂಬಂಧಿ ಅಮಿತ್ ಗಿಲ್ ವಿರುದ್ಧ ಮುಂಬೈ ಪೊಲೀಸರು ಪ್ರಕರಣ ದಾಖಲಿಸಿದ್ದಾರೆ. ಅಮಿತ್ ಗಿಲ್ ಗಗನಸಖಿಯೊಬ್ಬಳಿಗೆ ಲೈಂಗಿಕ ಕಿರುಕುಳ ನೀಡಿದ್ದಲ್ಲದೆ, ಬೆದರಿಕೆ ಕೂಡ ಹಾಕಿದ್ದಾನಂತೆ.
"
"Son of a farmer, Gurjar boarded the chopper with his brother Kartar Singh and brother-in-law Ramprasad.
","ರೈತನ ಮಗನಾಗಿರುವ ಸಿಯಾರಾಮ್ ಅವರು, ತಮ್ಮ ಸಹೋದರ ಕರ್ತಾರ್‌ ಇಸಂಗ್‌‌ ಹಾಗೂ ಸೋದರ ಮಾವ ರಾಮ್‌ಪ್ರಸಾದ್‌ ಅವರ ಜೊತೆ ಚಾಪರ್‌ಗೆ ಹತ್ತಿದ್ದಾರೆ.
"
"OP Singh is Sushant Singh Rajput's brother-in-law.
","ಒಪಿ ಸಿಂಗ್ ಸುಶಾಂತ್ ಸಿಂಗ್ ರಜಪೂತ್ ಅವರ ಸೋದರ ಮಾವ.
"
"Those searched included Kamal Nath’s former Officer on Special Duty (OSD) Pravin Kakkar, former adviser Rajendra Miglani, Ashwani Sharma, Paras Mal Lodha and executives linked to his brother-in-law’s firm Moser Bayer and a company of his nephew Ratul Puri.
","ಕಮಲ್‌ನಾಥ್‌ ಅವರ ಮಾಜಿ ವಿಶೇಷ ಕರ್ತವ್ಯ ಅಧಿಕಾರಿಕಾರಿ ಪ್ರವೀಣ್‌ ಕಕ್ಕಡ್‌, ಮಾಜಿ ಸಲಹೆಗಾರ ರಾಜೇಂದ್ರ ಮಿಗ್ಲಾಣಿ, ಆಶ್ವಿನಿ ಶರ್ಮಾ ಮತ್ತು ಸೋದರ ಸಂಬಂಧಿಯ ಕಂಪನಿಯಾದ ’ಮೊಸೆರ್‌ ಬಯೇರ್’ ಮತ್ತು ಸೋದರಳಿಯ ರಾತುಲ್‌ ಪುರಿ ಅವರ ಕಂಪನಿಯ ಎಕ್ಸಿಕ್ಯೂಟಿವ್ಸ್‌ ಮನೆಗಳ ಮೇಲೆ ದಾಳಿ ನಡೆಸಲಾಗಿದೆ.
"
"Son of a farmer, Gurjar boarded the chopper with his brother Kartar Singh and brother-in-law Ramprasad.
","ರೈತನ ಮಗನಾಗಿರುವ ಗುರ್ಜರ್ ತನ್ನ ಸಹೋದರ ಕರ್ತಾರ್ ಸಿಂಗ್ ಮತ್ತು ಸೋದರ ಮಾವ ರಾಮ್‍ಪ್ರಸಾದ್ ಅವರೊಂದಿಗೆ ಚಾಪರ್‍ಗೆ ಹತ್ತಿದ್ದಾನೆ.
"
"Besides his parents and grandparents, Rijo’s sister and brother-in-law and his father’s elder brother were among those infected by the virus in the family.
","ಅವರ ಪೋಷಕರು ಮತ್ತು ಅಜ್ಜಿಯರಲ್ಲದೆ, ರಿಜೊ ಅವರ ಸಹೋದರಿ ಮತ್ತು ಸೋದರ ಮಾವ ಮತ್ತು ಅವರ ತಂದೆಯ ಹಿರಿಯ ಸಹೋದರ ಕುಟುಂಬದಲ್ಲಿ ವೈರಸ್ ಸೋಂಕಿಗೆ ಒಳಗಾದವರಲ್ಲಿ ಸೇರಿದ್ದಾರೆ.
"
"Aayush, who is Salman Khan’s brother-in-law and Arpita Khan’s husband.
","ಅಂದ್ಹಾಗೆ, ಆಯುಶ್ ಶರ್ಮಾ, ಸಲ್ಮಾನ್ ಖಾನ್ ಅವರ ಸಹೋದರಿಯ ಅರ್ಪಿತಾ ಖಾನ್ ಅವರ ಪತಿ.
"
"Police have arrested woman's father, brother-in-law, borther and another person in connection with the case.
","ಪ್ರಕರಣ ಸಂಬಂಧ ಇದೀಗ ತಾಯಿ, ಆಕೆಯ ಇನ್ನೊಬ್ಬ ಪುತ್ರ ಹಾಗೂ ಮತ್ತಿಬ್ಬರನ್ನು ಪೊಲೀಸರು ಬಂಧಿಸಿದ್ದಾರೆ.
"
"During questioning, police found that Goel is Mittal’s brother-in-law and was in a business dispute with him.
","ಗೋಯೆಲ್, ಮಿತ್ತಲ್ ನ ಸೋದರ ಮಾವ ಮತ್ತು ಆತನೊಂದಿಗೆ ವ್ಯಾಪಾರದಲ್ಲಿ ವಿವಾದ ಹೊಂದಿದ್ದ ಎನ್ನುವುದನ್ನು ವಿಚಾರಣೆಯ ವೇಳೆ ಪೊಲೀಸರು ಕಂಡುಕೊಂಡರು.
"
"Singh is the brother-in-law of BJP's Barrackpore MP Arjun Singh.
","ಸುನೀಲ್‌ ಸಿಂಗ್‌ ಅವರು ಪಶ್ಚಿಮ ಬಂಗಾಳದ ಬರ್ರಾಕ್‌ಪೊರ್‌ನ ಬಿಜೆಪಿ ಸಂಸದ ಅರ್ಜುನ್‌ ಸಿಂಗ್‌ ಅವರ ಸೋದರ ಸಂಬಂಧಿಯಾಗಿಯೂ ಹೌದು.
"
"Aayush is Salman Khan's brother-in-law who is married to his sister Arpita Khan.
","ಅಂದ್ಹಾಗೆ, ಆಯುಶ್ ಶರ್ಮಾ, ಸಲ್ಮಾನ್ ಖಾನ್ ಅವರ ಸಹೋದರಿಯ ಅರ್ಪಿತಾ ಖಾನ್ ಅವರ ಪತಿ.
"
"The film, directed by Mahesh Manjrekar, is a remake of the Marathi blockbuster 'Mulshi Pattern' and it also stars Salman's brother-in-law Aayush Sharma in a lead role.
","ಮಹೇಶ್ ಮಂಜ್ರೇಕರ್ ನಿರ್ದೇಶಿಸಿದ ಈ ಚಿತ್ರವು ಮರಾಠಿ ಬ್ಲಾಕ್‌ಬಸ್ಟರ್ ಮುಲ್ಶಿ ಪ್ಯಾಟರ್ನ್‌ನ ರಿಮೇಕ್ ಆಗಿದ್ದು, ಇದರಲ್ಲಿ ಸಲ್ಮಾನ್ ಮತ್ತು ಅವರ ತಂಗಿ ಗಂಡ ಆಯುಷ್ ಶರ್ಮಾ ಕೂಡ ಕಾಣಿಸಿಕೊಳ್ಳಲಿದ್ದಾರೆ.
"
"His sister Priyanka Gandhi and brother-in-law Robert Vadra were also present on the occasion.
","ಈ ಸಂದರ್ಭದಲ್ಲಿ ಅವರ ಸಹೋದರಿ ಪ್ರಿಯಾಂಕಾ ವಾದ್ರಾ, ರಾಬರ್ಟ್ ವಾದ್ರಾ ಕೂಡ ಇದ್ದರು.
"
"Bhopal: In a bizarre case, a man in Madhya Pradesh’s Bhind district allegedly held his brother-in-law hostage in order to bring his wife back from the house of her parents.
","ಭೋಪಾಲ್ : ವ್ಯಕ್ತಿಯೊಬ್ಬ ತನ್ನ ಪತ್ನಿಯ ಅಪ್ರಾಪ್ತ ಸೋದರಿಯನ್ನು ಮದುವೆಯಾಗುವ ಆಸೆಯಿಂದ ಆಕೆಯನ್ನು ಅಪಹರಿಸಿ ಅತ್ಯಾಚಾರ ಎಸಗಿ ಬಾಡಿಗೆ ಮನೆ ಮಾಡಿ ಇರಿಸಿಕೊಂಡ ಘಟನೆ ಮಧ್ಯಪ್ರದೇಶದ ಖರ್ಗೋನ್ ಜಿಲ್ಲೆಯಲ್ಲಿ ನಡೆದಿದೆ.
"
"Mustafa's brother Twaha Ibrahim, brother-in-law Irfan and others were present.
","ಪ್ರತಿಭಟನೆಯಲ್ಲಿ ಮುಸ್ತಫಾನ ಸಹೋದರ ತ್ವಾಹಾ ಇಬ್ರಾಹೀಂ, ಸಂಬಂಧಿ ಇರ್ಫಾನ್ ಪಾಲ್ಗೊಂಡಿದ್ದರು.
"
"New Delhi: A special CBI court is scheduled to hear the bail petition of former Karnataka Minister and mining baron Gali Janardhana Reddy and his brother-in-law BV Srinivasa Reddy.
","ಇಲ್ಲಿನ ಚಂಚಲಗುಡ ಜೈಲಿನಲ್ಲಿರುವ ಮಾಜಿ ಸಚಿವ ಗಾಲಿ ಜನಾರ್ದನ ರೆಡ್ಡಿ ಮತ್ತು ಬಿ. ವಿ. ಶ್ರೀನಿವಾಸ್ ರೆಡ್ಡಿ ಅವರ ಜಾಮೀನು ಅರ್ಜಿಯ ಆದೇಶವನ್ನು ವಿಶೇಷ ಸಿಬಿಐ ನ್ಯಾಯಾಲಯ ಇಂದಿಗೆ (ಮಂಗಳವಾರ) ಕಾಯ್ದಿರಿಸಿದೆ.
"
"Sridevi's brother-in-law Sanjay Kapoor confirmed the news.
","ಶ್ರೀದೇವಿ ನಿಧನವನ್ನು ಅವರ ಬಾಮೈದ ಸಂಜಯ್‌ ಕಪೂರ್ ಖಚಿತಪಡಿಸಿದ್ದಾರೆ.
"
"OP Singh is the brother-in-law of Sushant Singh Rajput.
","ಅಂದ್ಹಾಗೆ, ಸುಶಾಂತ್ ಸಿಂಗ್ ಅವರ ಹಿರಿಯ ಸಹೋದರಿಯ ಪತಿಯೇ ಓ. ಪಿ. ಸಿಂಗ್.
"
"Actress Shamita Shetty attended the party with her brother-in-law Raj Kundra.
","ನಟಿ ಶಿಲ್ಪಾ ಶೆಟ್ಟಿ ಪತಿ ರಾಜ್ ಕುಂದ್ರಾ ಹಾಗೂ ಸಹೋದರಿ ಶಮೀತಾ ಶೆಟ್ಟಿ ಜೊತೆ ಶಿರಡಿಗೆ ಭೇಟಿ ನೀಡಿದ್ದರು.
"
"Vadra is Rahul Gandhi's brother-in-law.
","ವರುಣ್ ಗಾಂಧಿ ಅವರು ರಾಹುಲ್ ಸಂಬಂಧಿ.
"
"He is the brother-in-law of Jaish-e-Mohammed supremo Masood Azhar.
","ಈತ ಬೇರಾರು ಅಲ್ಲ ಜೈಷ್ ಎ ಮೊಹಮದ್ ಸಂಘಟನೆ ಮುಖ್ಯಸ್ಥ ಮಸೂದ್ ಅಜರ್ ನ ಸೋದರ ಸಂಬಂಧಿ.
"
"Harikrishna is the fourth son of actor, director, producer, founder of Telugu Desam Party and former Chief Minister of Andhra Pradesh Nandamuri Taraka Rama Rao and the brother-in-law of AP Chief Minister Chandrababu Naidu.
","ಸಿನಿಮಾ, ಸಮಾಜಸೇವೆ ಮತ್ತು ರಾಜಕೀಯ ಕ್ಷೇತ್ರಗಳಲ್ಲಿ ಹೆಸರುವಾಸಿಯಾಗಿದ್ದ ನಂದಮೂರಿ ಹರಿಕೃಷ್ಣ ಹೆಸರಾಂತ ನಟ, ಆಂಧ್ರಪ್ರದೇಶದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಹಾಗೂ ತೆಲುಗು ದೇಶಂ ಪಾರ್ಟಿ(ಟಿಡಿಪಿ) ಸಂಸ್ಥಾಪಕ ಎನ್. ಟಿ. ರಾಮರಾವ್ ಅವರ ನಾಲ್ಕನೇ ಪುತ್ರ.
"
"Antim first look: Salman Khan plays a Sikh man in first film with brother-in-law Aayush Sharma.
","ಆಯುಷ್ ಶರ್ಮಾ ಮತ್ತು ಸಲ್ಮಾನ್ ಖಾನ್ ಒಟ್ಟಿಗೆ ನಟಿಸುತ್ತಿರುವ ಮೊದಲ ಸಿನಿಮಾ ಇದಾಗಿದ್ದು, ಫಸ್ಟ್ ಲುಕ್ ಟೀಸರ್‌ನಲ್ಲೇ ಸದ್ದು ಮಾಡ್ತಿದ್ದಾರೆ.
"
"As a part of the investigation and interrogation process, CBI examined people like Rajiv Kochhar who is Chandra Kochhar’s brother-in-law in relation, Deepak Kochhar and the Videocon, ICICI and NRPL employees.
","ಪ್ರಕರಣೆ ವಿಚಾರಣೆಯ ಸಂದರ್ಭ ಚಂದಾ ಕೊಚ್ಚಾರ್ ಸಂಬಂಧಿ ರಾಜೀವ್ ಕೊಚ್ಚಾರ್, ದೀಪಕ್ ಕೊಚ್ಚಾರ್, ವಿಡಿಯೋಕಾನ್ ಉದ್ಯೋಗಿಗಳು, ಎನ್‌ಆರ್‌ಪಿಎಲ್ ಮತ್ತು ಐಸಿಐಸಿಯ ಬ್ಯಾಂಕ್ ಉದ್ಯೋಗಿಗಳನ್ನು ಕೂಡ ಸಿಬಿಐ ಪ್ರಶ್ನಿಸಿತ್ತು.
"
"An altercation between his wife and his brother-in-law broke out which eventually led to his murder.
","ಆದ್ರೆ ಪತಿ ಪತ್ನಿ ನಡುವಿನ ಕಲಹವೊಂದು ಪತಿಯ ಸಾವಿನಲ್ಲಿ ಅಂತ್ಯ ಕಂಡ ಘಟನೆ ನಡೆದಿದೆ.
"
"Aditya is also the brother-in-law of Bollywood actor Vivek Oberoi.
","ಹಾಗೇ ಬಾಲಿವುಡ್​ ನಟ ವಿವೇಕ್​ ಓಬೆರಾಯ್​ ಅವರ ಪತ್ನಿಯ ತಮ್ಮ.
"
